chembl_id,smiles,target_gene,population_target,source,activity_nM,mw,qed,sa_score,admet_score,best_similarity,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synth,score_overall,rank,ppb_percent,fu,clearance_mL_min_kg,clearance_class,vd_L_kg,half_life_h,half_life_class,bioavailability_percent,bioavailability_class,est_dose_mg,dosing_frequency,pk_score
CHEMBL551440,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,MTOR,escape_route,scout1,0.38,0.0,0.393,2.72,87.9,,database,100.0,80.0,87.9,70.0,70,80.9,85.6,66,73.2,0.2678,60.2,high,0.49,0.5,short,8.0,low,4.0,TID (three times daily),40
CHEMBL557963,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,MTOR,escape_route,scout1,0.3,0.0,0.375,2.79,87.5,,database,100.0,80.0,87.5,70.0,70,80.1,85.5,67,73.9,0.2614,88.3,high,0.41,0.5,short,8.0,low,6.0,TID (three times daily),40
CHEMBL5219443,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCO[C@H](CO)C2)n1,EZH2,resistant,scout1,5.5,0.0,0.437,3.57,100.0,,database,74.6,99.5,100.0,74.6,70,71.4,85.5,68,60.4,0.3957,25.9,high,0.55,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL538378,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,MTOR,escape_route,scout1,0.2,0.0,0.375,2.78,87.5,,database,100.0,80.0,87.5,70.0,70,80.2,85.5,69,73.9,0.2614,88.3,high,0.41,0.5,short,8.0,low,6.0,TID (three times daily),40
CHEMBL385872,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)[C@H](O)c3ccccc3)C4)cc2)CC1,AURKA,resistant,scout1,6.0,0.0,0.538,2.99,100.0,,database,73.3,99.4,100.0,73.3,70,77.9,85.2,70,48.5,0.5148,19.5,moderate,0.18,0.5,short,10.0,low,1.0,TID (three times daily),50
CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,escape_route,scout1,3.6,0.0,0.567,2.67,100.0,,database,80.6,99.6,100.0,56.4,70,81.4,85.1,71,77.3,0.2273,89.6,high,1.04,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,escape_route,scout1,3.6,0.0,0.567,2.67,100.0,,database,80.6,99.6,100.0,56.4,70,81.4,85.1,72,77.3,0.2273,89.6,high,1.04,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL3898577,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCCN(C)C)nc5F)cc4c32)C1,ATM,resistant,scout1,2.62,0.0,0.272,3.14,95.4,,database,85.2,79.8,95.4,85.2,70,76.2,84.7,73,88.1,0.1186,85.9,high,2.09,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL207994,COc1cc(OC)c(NC(=O)Nc2cnc(C#N)cn2)cc1Cl,CHEK1,resistant,scout1,7.0,0.0,0.89,2.37,100.0,,database,71.1,99.3,100.0,71.1,70,84.8,84.6,74,54.0,0.46,30.5,high,0.3,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL202930,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)ccc1O,CHEK1,resistant,scout1,7.0,0.0,0.637,2.5,100.0,,database,71.1,99.3,100.0,71.1,70,83.3,84.5,75,84.0,0.1597,100.0,high,2.05,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL192161,CC1(COc2ccc(Cl)cc2NC(=O)Nc2cnc(C#N)cn2)COC1,CHEK1,resistant,scout1,7.0,0.0,0.833,2.74,100.0,,database,71.1,99.3,100.0,71.1,70,80.7,84.4,76,63.6,0.3638,30.4,high,0.43,0.5,short,10.0,low,1.0,TID (three times daily),40
,Cc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCNC(=O)C2)n1,EZH2,resistant,scout2,3.12,476.9,0.503,4.1,70.0,0.452,r_group,82.7,99.7,70.0,82.7,100,65.6,84.4,77,76.0,0.2396,38.8,high,0.77,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL3907190,CN(C)CCCOc1ccc(-c2ccc3ncc4[nH]c(=O)n(C5CCOCC5)c4c3c2)cn1,ATM,resistant,scout1,3.22,0.0,0.436,2.77,98.7,,database,82.2,79.7,98.7,82.2,70,80.3,84.2,78,82.0,0.1804,73.5,high,1.25,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL561708,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,MTOR,escape_route,scout1,4.3,0.0,0.582,2.68,100.0,,database,78.1,99.6,100.0,54.7,70,81.3,84.1,79,61.3,0.3867,28.6,high,0.27,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL87070,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1CC1CCCCC1,CHEK2,resistant,scout1,2.6,0.0,0.511,2.61,90.2,,database,85.3,79.8,90.2,85.3,70,82.1,84.0,80,96.9,0.031,100.0,high,12.16,1.4,short,9.0,low,5.0,TID (three times daily),40
CHEMBL3142900,O=C[C@H](CC(=O)O)NC(=O)C1CCCN2C(=O)CC[C@H](NC(=O)c3ccccc3F)C(=O)N12,CD274,immune,scout1,1.0,0.0,0.467,3.65,89.3,,database,99.0,99.9,89.3,29.7,70,70.6,84.0,81,20.0,0.8,1.6,low,0.1,0.7,short,50.7,high,0.0,TID (three times daily),85
,NS(=O)(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2cccs2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.39,494.0,0.531,4.0,70.0,0.452,bioisostere,81.5,99.7,70.0,81.5,100,66.7,83.9,82,91.6,0.0838,100.0,high,5.76,0.7,short,10.0,low,5.0,TID (three times daily),40
,CNC(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2cccs2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.38,472.0,0.513,4.0,70.0,0.553,r_group,81.5,99.7,70.0,81.5,100,66.7,83.9,83,96.7,0.0328,100.0,high,11.38,1.3,short,9.0,low,5.0,TID (three times daily),40
,NC(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.41,452.0,0.558,4.0,70.0,0.655,r_group,81.4,99.7,70.0,81.4,100,66.7,83.9,84,94.7,0.0534,100.0,high,6.13,0.7,short,9.0,low,5.0,TID (three times daily),40
,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccoc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.45,442.9,0.55,3.9,70.0,0.501,bioisostere,81.3,99.7,70.0,81.3,100,67.8,83.9,85,94.8,0.0521,100.0,high,6.17,0.7,short,9.0,low,5.0,TID (three times daily),40
,NC(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccsc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.41,458.0,0.547,3.9,70.0,0.547,bioisostere,81.4,99.7,70.0,81.4,100,67.8,83.9,86,95.0,0.0504,100.0,high,6.48,0.7,short,9.0,low,5.0,TID (three times daily),40
CHEMBL133855,CCOC(=O)c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,PARP1,resistant,scout1,8.1,0.0,0.723,2.0,100.0,,database,69.0,99.2,100.0,69.0,70,88.9,83.8,87,53.8,0.4621,40.5,high,0.33,0.5,short,10.0,low,1.0,TID (three times daily),40
,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2cc[nH]c2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.46,441.9,0.553,3.9,70.0,0.503,bioisostere,81.2,99.7,70.0,81.2,100,67.8,83.8,88,93.4,0.0662,100.0,high,4.55,0.5,short,9.0,low,5.0,TID (three times daily),40
,NS(=O)(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccsc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.47,494.0,0.531,4.0,70.0,0.466,bioisostere,81.2,99.7,70.0,81.2,100,66.7,83.8,89,91.6,0.0838,100.0,high,5.76,0.7,short,10.0,low,5.0,TID (three times daily),40
,NS(=O)(=O)C(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.4,516.0,0.516,4.4,70.0,0.695,r_group,81.5,99.7,70.0,81.5,100,62.2,83.7,90,87.6,0.124,100.0,high,3.0,0.5,short,8.0,low,7.0,TID (three times daily),40
CHEMBL5220895,Cn1cc(Cc2ccccc2OCCN2CC3CC(C2)O3)c(-c2cc(Cl)nc(N)n2)n1,EZH2,resistant,scout1,6.7,0.0,0.564,4.44,100.0,,database,71.7,99.3,100.0,71.7,70,61.8,83.7,91,63.6,0.3644,24.5,high,0.81,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL423573,O=C1NCCc2c(-c3ccccc3Cl)[nH]c3cccc1c23,PARP1,resistant,scout1,8.0,0.0,0.705,2.36,100.0,,database,69.2,99.2,100.0,69.2,70,84.9,83.7,92,87.4,0.1257,97.3,high,3.64,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,93,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,94,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,95,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,96,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,97,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,98,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
,NC(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2cccs2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.59,458.0,0.547,3.9,70.0,0.512,bioisostere,80.7,99.6,70.0,80.7,100,67.8,83.6,99,95.0,0.0504,100.0,high,6.48,0.7,short,9.0,low,5.0,TID (three times daily),40
,CN.Clc1cc2c(cc1Cc1cn(CC3CCCCC3)nc1-c1ccsc1)OCO2.O,CHEK2,resistant,scout2,3.57,464.0,0.581,3.9,70.0,0.445,bioisostere,80.8,99.6,70.0,80.8,100,67.8,83.6,100,92.1,0.0792,100.0,high,6.73,0.8,short,10.0,low,5.0,TID (three times daily),40
,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccncc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.56,453.9,0.552,4.0,70.0,0.542,bioisostere,80.8,99.6,70.0,80.8,100,66.7,83.6,101,94.1,0.0591,100.0,high,5.17,0.6,short,9.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,102,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
,CNC(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.56,466.0,0.524,4.1,70.0,0.457,r_group,80.8,99.6,70.0,80.8,100,65.6,83.5,103,96.5,0.0348,100.0,high,10.75,1.2,short,9.0,low,5.0,TID (three times daily),40
CHEMBL200783,O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout1,5.0,0.0,0.323,2.29,100.0,,database,75.9,99.5,100.0,53.2,70,85.7,83.4,104,90.5,0.0945,100.0,high,4.02,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL344741,O=C1NCCc2c(-c3ccc[nH]3)[nH]c3cccc1c23,PARP1,resistant,scout1,8.0,0.0,0.611,2.83,100.0,,database,69.2,99.2,100.0,69.2,70,79.7,83.4,105,63.4,0.3655,37.8,high,0.75,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL425904,CC(CN(C)C)Oc1ccc(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,8.0,0.0,0.805,3.03,100.0,,database,69.2,99.2,100.0,69.2,70,77.4,83.3,106,64.1,0.3585,28.6,high,0.46,0.5,short,10.0,low,1.0,TID (three times daily),40
,NS(=O)(=O)C(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2cccs2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.69,522.0,0.507,4.2,70.0,0.498,r_group,80.3,99.6,70.0,80.3,100,64.4,83.3,107,88.2,0.1175,100.0,high,3.18,0.5,short,8.0,low,7.0,TID (three times daily),40
CHEMBL5220347,Cn1cc(Cc2ccccc2OCCN2CC3(COC3)C2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,resistant,scout1,7.8,0.0,0.564,3.47,100.0,,database,69.6,99.2,100.0,69.6,70,72.6,83.2,108,60.9,0.3909,22.2,high,0.71,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL5218698,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCOCC2)n1,EZH2,resistant,scout1,3.9,0.0,0.511,2.97,100.0,,database,79.5,79.7,100.0,79.5,70,78.1,83.1,109,76.5,0.2354,42.4,high,1.57,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL323488,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc2ccccc2c1,PARP1,resistant,scout1,8.5,0.0,0.59,2.66,100.0,,database,68.3,99.2,100.0,68.3,70,81.6,83.1,110,45.7,0.5433,19.6,moderate,0.17,0.5,short,10.0,low,1.0,TID (three times daily),50
CHEMBL5218702,CC1(O)CCN(CCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)CC1,EZH2,resistant,scout1,4.0,0.0,0.461,3.18,99.2,,database,79.1,79.7,99.2,79.1,70,75.8,82.7,111,81.5,0.1853,54.7,high,1.96,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL25802,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout1,2.0,0.0,0.741,3.66,100.0,,database,89.1,99.8,100.0,26.7,70,70.4,82.7,112,93.7,0.0633,66.2,high,16.29,2.8,short,10.0,low,2.0,TID (three times daily),40
CHEMBL200258,Nc1nccc(-c2[nH]c(-c3ccccc3)nc2-c2ccc(Cl)c(O)c2)n1,BRAF,escape_route,scout1,5.7,0.0,0.507,2.4,100.0,,database,74.1,99.4,100.0,51.8,70,84.4,82.6,113,82.2,0.1779,100.0,high,2.82,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL313044,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccsc2)nn1CC1CCCCC1,CHEK2,resistant,scout1,3.2,0.0,0.5,2.86,90.0,,database,82.3,79.7,90.0,82.3,70,79.3,82.5,114,97.1,0.0292,100.0,high,12.86,1.5,short,9.0,low,5.0,TID (three times daily),40
CHEMBL385266,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)[C@H](F)c3ccccc3)C4)cc2)CC1,AURKA,resistant,scout1,9.0,0.0,0.609,3.1,100.0,,database,67.5,99.1,100.0,67.5,70,76.7,82.5,115,73.7,0.2631,38.4,high,0.69,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL381724,COc1cc2c(Nc3cnc(NC(=O)c4ccccc4)nc3)ncnc2cc1OCCCN1CCOCC1,AURKA,resistant,scout1,3.0,0.0,0.303,2.55,86.1,,database,83.3,79.8,86.1,83.3,70,82.8,82.3,116,73.1,0.2695,83.3,high,0.94,0.5,short,8.0,low,5.0,TID (three times daily),40
CHEMBL381250,Oc1cc(-c2[nH]c(-c3cccnc3)nc2-c2ccncc2)ccc1Cl,BRAF,escape_route,scout1,6.0,0.0,0.569,2.39,100.0,,database,73.3,99.4,100.0,51.3,70,84.6,82.3,117,90.2,0.0975,100.0,high,3.78,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL314454,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccn2)nn1CC1CCCCC1,CHEK2,resistant,scout1,3.4,0.0,0.552,2.78,91.0,,database,81.5,79.7,91.0,81.5,70,80.2,82.3,118,94.1,0.0591,100.0,high,5.17,0.6,short,9.0,low,5.0,TID (three times daily),40
CHEMBL558955,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccc(CO)cc5)cc4)nc32)CC1,MTOR,escape_route,scout1,0.08,0.0,0.306,2.78,71.1,,database,100.0,80.0,71.1,70.0,70,80.2,82.2,119,74.4,0.2565,92.8,high,0.38,0.5,short,5.0,low,11.0,TID (three times daily),40
CHEMBL424696,c1ccc(Nc2ncc(-c3ccnc(OC4CCCCC4)n3)s2)nc1,CDK4,sensitive,scout1,2.5,0.0,0.73,2.62,100.0,,database,85.9,99.8,100.0,25.8,70,82.0,82.2,120,89.8,0.102,100.0,high,7.11,0.8,short,10.0,low,4.0,TID (three times daily),40
CHEMBL205449,COc1cc(CN2CCCCC2)ccc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,10.0,0.0,0.843,2.33,100.0,,database,66.0,99.0,100.0,66.0,70,85.2,82.2,121,64.0,0.3601,25.2,high,0.46,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL193117,CN1CCC(Oc2ccc(Cl)cc2NC(=O)Nc2cnc(C#N)cn2)CC1,CHEK1,resistant,scout1,10.0,0.0,0.836,2.56,100.0,,database,66.0,99.0,100.0,66.0,70,82.7,82.1,122,67.3,0.3272,29.4,high,0.52,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL540695,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)c5cccnc5)CC4)c3n2)cc1,MTOR,escape_route,scout1,0.83,0.0,0.291,2.86,70.8,,database,100.0,79.9,70.8,70.0,70,79.3,82.1,123,81.0,0.1895,100.0,high,0.58,0.5,short,5.0,low,12.0,TID (three times daily),40
CHEMBL200889,CC(C)(CN)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,BRAF,escape_route,scout1,6.0,0.0,0.674,2.72,100.0,,database,73.3,99.4,100.0,51.3,70,80.9,82.1,124,79.5,0.205,78.1,high,2.6,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL201197,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4F)s3)ncnc2cc1OCCCN1CCC[C@H]1CO,AURKA,resistant,scout1,2.0,0.0,0.206,3.32,74.1,,database,89.1,79.8,74.1,89.1,70,74.2,82.1,125,87.7,0.1232,100.0,high,2.47,0.5,short,6.5,low,9.0,TID (three times daily),40
CHEMBL315280,O=C(O)COc1ccccc1Cn1nc(-c2ccccc2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,CHEK2,resistant,scout1,3.3,0.0,0.325,2.65,86.5,,database,81.9,79.7,86.5,81.9,70,81.7,81.7,126,88.4,0.1164,100.0,high,1.56,0.5,short,8.0,low,7.0,TID (three times daily),40
CHEMBL314973,O=C(O)COC1CCCCC1Cn1nc(-c2ccccc2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,CHEK2,resistant,scout1,3.2,0.0,0.405,3.61,88.1,,database,82.3,79.7,88.1,82.3,70,71.0,81.7,127,89.6,0.1037,100.0,high,1.78,0.5,short,8.0,low,7.0,TID (three times daily),40
CHEMBL192928,CC(C)(C)c1ccc(C(=O)Nc2[nH]nc3c2CN(C(=O)Cc2ccsc2)C3)cc1,AURKA,resistant,scout1,5.0,0.0,0.682,2.81,100.0,,database,75.9,79.6,100.0,75.9,70,79.9,81.6,128,87.3,0.1267,84.6,high,2.3,0.5,short,10.0,low,3.0,TID (three times daily),40
,CC(=O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,5.62,270.7,0.713,2.4,70.0,0.451,r_group,74.3,99.4,70.0,74.3,100,84.4,81.5,129,89.3,0.1068,100.0,high,4.75,0.5,short,10.0,low,3.0,TID (three times daily),40
,Cl.NC(=O)c1cccc2[nH]c(-c3ccncc3)nc12,PARP1,resistant,scout2,5.72,274.7,0.751,2.4,70.0,0.608,bioisostere,74.0,99.4,70.0,74.0,100,84.4,81.4,130,49.9,0.501,39.2,high,0.32,0.5,short,10.0,low,1.0,TID (three times daily),40
,CNC(=O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,5.68,285.7,0.759,2.5,70.0,0.42,r_group,74.1,99.4,70.0,74.1,100,83.3,81.4,131,78.6,0.2143,74.1,high,1.66,0.5,short,10.0,low,2.0,TID (three times daily),40
,COc1ccc(-c2nc3c(C(N)=S)cccc3[nH]2)cc1O,PARP1,resistant,scout2,5.64,299.4,0.647,2.6,70.0,0.644,bioisostere,74.2,99.4,70.0,74.2,100,82.2,81.4,132,59.8,0.4016,46.8,high,0.98,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL384304,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,ATR,resistant,scout1,11.0,0.0,0.644,2.66,100.0,,database,64.6,98.9,100.0,64.6,70,81.6,81.4,133,28.9,0.7109,8.2,moderate,0.25,0.5,short,59.1,high,0.0,TID (three times daily),85
,Cl.NC(=O)c1cccc2[nH]c(-c3ccoc3)nc12,PARP1,resistant,scout2,5.83,263.7,0.744,2.2,70.0,0.55,bioisostere,73.7,99.4,70.0,73.7,100,86.7,81.4,134,53.2,0.4679,45.0,high,0.39,0.5,short,10.0,low,1.0,TID (three times daily),40
,Cl.NC(=O)c1cccc2[nH]c(-c3cc[nH]c3)nc12,PARP1,resistant,scout2,5.84,262.7,0.66,2.2,70.0,0.549,bioisostere,73.7,99.4,70.0,73.7,100,86.7,81.4,135,46.9,0.5312,37.5,high,0.29,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL384304,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,ATR,resistant,scout1,11.0,0.0,0.644,2.66,100.0,,database,64.6,98.9,100.0,64.6,70,81.6,81.4,136,28.9,0.7109,8.2,moderate,0.25,0.5,short,59.1,high,0.0,TID (three times daily),85
,Cl.NC(=O)c1cccc2[nH]c(-c3ccsc3)nc12,PARP1,resistant,scout2,5.84,279.8,0.757,2.2,70.0,0.58,bioisostere,73.7,99.4,70.0,73.7,100,86.7,81.4,137,67.5,0.3246,62.2,high,0.81,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL69063,COC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C)CN1C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1,MAP2K1,sensitive,scout1,0.0045,0.0,0.539,4.09,100.0,,database,100.0,80.0,100.0,30.0,70,65.7,81.3,138,67.4,0.326,47.1,high,0.38,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL111839,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)NC(C=O)CC(=O)O)C(C)C,CD274,immune,scout1,0.76,0.0,0.194,3.54,73.9,,database,100.0,99.9,73.9,30.0,70,71.8,81.3,139,20.0,0.8,1.1,low,0.1,1.1,short,37.8,moderate,0.0,TID (three times daily),75
,NC(=O)c1cccc2[nH]c(-c3ccc(OC(F)(F)F)c(O)c3)nc12,PARP1,resistant,scout2,5.47,337.3,0.684,3.0,70.0,0.405,r_group,74.6,99.5,70.0,74.6,100,77.8,81.3,140,62.3,0.377,59.8,high,0.46,0.5,short,10.0,low,2.0,TID (three times daily),40
,O=C(F)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,5.76,274.7,0.718,2.4,70.0,0.625,r_group,73.9,99.4,70.0,73.9,100,84.4,81.3,141,88.7,0.1133,100.0,high,4.36,0.5,short,10.0,low,3.0,TID (three times daily),40
,COOc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1O,PARP1,resistant,scout2,5.7,299.3,0.504,2.8,70.0,0.675,r_group,74.1,99.4,70.0,74.1,100,80.0,81.2,142,38.3,0.6174,30.8,high,0.15,0.5,short,10.0,low,1.0,TID (three times daily),40
,NC(=S)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,5.92,287.8,0.709,2.4,70.0,0.543,bioisostere,73.5,99.4,70.0,73.5,100,84.4,81.2,143,82.8,0.1724,100.0,high,4.57,0.5,short,10.0,low,3.0,TID (three times daily),40
,CNOc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1O,PARP1,resistant,scout2,5.72,298.3,0.546,2.8,70.0,0.606,r_group,74.0,99.4,70.0,74.0,100,80.0,81.2,144,29.6,0.7035,23.0,high,0.19,0.5,short,10.0,low,1.0,TID (three times daily),40
,NOc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1O,PARP1,resistant,scout2,5.77,284.3,0.539,2.6,70.0,0.634,r_group,73.9,99.4,70.0,73.9,100,82.2,81.2,145,21.2,0.7876,21.7,high,0.11,0.5,short,10.0,low,1.0,TID (three times daily),40
