chembl_id,name,smiles,target_gene,activity_type,activity_nM,mw_scout,logp_scout,lipinski_violations_scout,is_approved,is_clinical,n_net_targets,net_targets,population_target,est_emax_s,est_emax_r,mw_admet,logp_admet,hbd,hba,tpsa,rotatable_bonds,aromatic_rings,qed,sa_score,lipinski_violations_admet,veber_pass,pains_pass,pains_alerts,bbb_penetrant,gi_absorption,hepatotox_risk,admet_score,overall_pass
CHEMBL410802,CHEMBL410802,CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCC(N)=O)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,MCL1,Ki,12.0,2437.73,0.0,1,False,False,1,MCL1,apoptosis,0.002191,0.005111,2437.7,-13.83,37,35,1165.9,85,1,0.016,8.42,3,False,True,0,False,low,low,23.2,False
CHEMBL5220723,CHEMBL5220723,Cn1cc(Cc2ccccc2OCCN2CCOCC2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,IC50,12.3,428.92,2.41,0,False,False,1,EZH2,resistant,0.001455,0.007275,428.9,2.41,1,7,91.3,7,3,0.578,2.74,0,True,True,0,False,high,low,100.0,True
CHEMBL3698726,CHEMBL3698726,c1cc2c3cnc(Nc4ccc(NC5CCNCC5)nn4)nc3n(C3CCCC3)c2cn1,CDK6,IC50,12.4,429.53,3.79,0,False,False,1,CDK6,sensitive,0.007266,0.00109,429.5,3.79,3,8,105.5,5,4,0.44,2.95,0,True,True,0,False,high,medium,98.8,True
CHEMBL281945,CHEMBL281945,C[C@H]1CNc2cc3nc(O)cc(C(F)(F)F)c3cc2C1CCC(F)(F)F,AR,EC50,13.0,378.32,5.45,1,False,False,1,AR,sensitive,0.007215,0.001082,378.3,5.45,2,3,45.2,2,2,0.684,4.08,1,True,True,0,False,high,low,98.7,True
CHEMBL410643,CHEMBL410643,COC[C@H]1OC(=O)/C(=C/N(C)CCCN(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CB,IC50,13.0,546.66,2.14,1,False,False,1,PIK3CB,escape_route,0.002886,0.004329,546.7,2.14,2,10,125.8,8,0,0.345,4.98,1,True,True,0,False,high,low,91.9,True
CHEMBL222102,KU-55933,O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,ATM,IC50,13.0,395.51,4.76,0,False,False,1,ATM,resistant,0.001443,0.007215,395.5,4.76,0,6,42.7,2,3,0.488,2.93,0,True,True,0,False,high,low,100.0,True
CHEMBL207778,CHEMBL207778,COc1cc(CN2CCCC2)ccc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,IC50,13.0,352.4,2.6,0,False,False,1,CHEK1,resistant,0.001443,0.007215,352.4,2.6,2,6,103.2,5,2,0.857,2.32,0,True,True,0,False,high,low,100.0,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,Kd,13.0,466.54,4.35,0,False,False,1,PARP2,resistant,0.001443,0.007215,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,Kd,13.0,466.54,4.35,0,False,False,1,PARP2,resistant,0.001443,0.007215,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,Kd,13.0,466.54,4.35,0,False,False,1,PARP2,resistant,0.001443,0.007215,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,Kd,13.0,466.54,4.35,0,False,False,1,PARP2,resistant,0.001443,0.007215,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,Kd,13.0,466.54,4.35,0,False,False,1,PARP2,resistant,0.001443,0.007215,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,Kd,13.0,466.54,4.35,0,False,False,1,PARP2,resistant,0.001443,0.007215,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,Kd,13.0,466.54,4.35,0,False,False,1,PARP2,resistant,0.001443,0.007215,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL200863,CHEMBL200863,CC(C)(CNC(=O)Nc1ccc(Cl)cc1)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,BRAF,IC50,13.0,496.4,6.25,1,False,False,1,BRAF,escape_route,0.002886,0.004329,496.4,6.25,4,4,102.9,6,4,0.253,2.66,1,True,True,0,False,high,medium,85.1,True
CHEMBL371952,CHEMBL371952,Oc1cc(-c2[nH]c(-c3ccco3)nc2-c2ccncc2)ccc1Cl,BRAF,IC50,13.0,337.77,4.76,0,False,False,1,BRAF,escape_route,0.002886,0.004329,337.8,4.76,2,4,74.9,3,4,0.565,2.48,0,True,True,0,False,high,low,100.0,True
CHEMBL402548,CHEMBL402548,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,AURKA,IC50,13.0,0.0,0.0,0,False,False,1,AURKA,resistant,0.001443,0.007215,474.6,2.64,2,6,93.8,6,3,0.571,3.02,0,True,True,0,False,high,low,100.0,True
CHEMBL3642038,CHEMBL3642038,CN(C)C1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CCC1O,CDK6,IC50,13.3,473.59,3.13,0,False,False,1,CDK6,sensitive,0.00719,0.001079,473.6,3.13,2,9,108.1,5,4,0.452,3.77,0,True,True,0,False,high,medium,99.0,True
CHEMBL242931,CHEMBL242931,O=C(C(=O)c1ccc(F)c(F)c1F)c1ccc(F)c(F)c1F,FOLH1,Ki,13.6,318.17,3.59,0,False,False,1,FOLH1,other,0.003583,0.003583,318.2,3.59,0,2,34.1,3,2,0.375,2.34,0,True,False,1,False,high,low,82.5,False
CHEMBL1085160,CHEMBL1085160,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc(CO)c4)nc(N4CCOCC4)c3s2)CC1,PIK3CB,IC50,14.0,503.65,1.76,1,False,False,1,PIK3CB,escape_route,0.002854,0.004281,503.7,1.76,1,9,99.1,6,3,0.543,2.7,1,True,True,0,False,high,low,95.9,True
CHEMBL1086924,CHEMBL1086924,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccnc4)nc(N4CCOCC4)c3s2)CC1,PIK3CB,IC50,14.0,474.61,1.67,0,False,False,1,PIK3CB,escape_route,0.002854,0.004281,474.6,1.67,0,9,91.8,5,3,0.552,2.68,0,True,True,0,False,high,low,100.0,True
CHEMBL383541,CHEMBL383541,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,AKT1,IC50,14.0,370.46,4.08,0,False,False,1,AKT1,escape_route,0.002854,0.004281,370.5,4.08,2,4,76.8,7,4,0.514,2.95,0,True,True,0,False,high,low,100.0,True
CHEMBL207995,CHEMBL207995,COc1cc(C=O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,IC50,14.0,331.72,2.47,0,False,False,1,CHEK1,resistant,0.001427,0.007135,331.7,2.47,2,6,117.0,4,2,0.831,2.58,0,True,True,0,False,high,low,100.0,True
CHEMBL381447,CHEMBL381447,CC(C)(CNS(C)(=O)=O)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,BRAF,IC50,14.0,420.92,3.32,0,False,False,1,BRAF,escape_route,0.002854,0.004281,420.9,3.32,3,5,108.0,6,3,0.566,2.83,0,True,True,0,False,high,medium,100.0,True
CHEMBL370353,CHEMBL370353,Oc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccncn2)ccc1Cl,BRAF,Kd,14.0,348.79,4.56,0,False,False,1,BRAF,escape_route,0.002854,0.004281,348.8,4.56,2,4,74.7,3,4,0.569,2.41,0,True,True,0,False,high,low,100.0,True
CHEMBL375544,CHEMBL375544,O=C(NC(CO)c1ccc(Cl)cc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,Ki,14.0,441.32,4.84,0,False,False,1,MAPK1,sensitive,0.007135,0.00107,441.3,4.84,4,3,93.8,6,4,0.345,3.0,0,True,True,0,False,high,medium,96.9,True
CHEMBL189886,BENZIL,O=C(C(=O)c1ccccc1)c1ccccc1,FOLH1,Ki,14.7,210.23,2.75,0,False,False,1,FOLH1,other,0.003541,0.003541,210.2,2.75,0,2,34.1,3,2,0.576,1.36,0,True,False,1,True,high,low,86.5,False
CHEMBL315936,CHEMBL315936,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1CC1CCCC(C(=O)O)C1,CHEK2,IC50,14.8,496.95,5.11,1,False,False,1,CHEK2,resistant,0.001415,0.007074,496.9,5.11,2,5,110.9,7,3,0.467,3.47,1,True,True,0,False,high,medium,89.3,True
CHEMBL283449,CHEMBL283449,CC1CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,EC50,15.0,282.27,3.88,0,False,False,1,AR,sensitive,0.00706,0.001059,282.3,3.88,2,3,45.2,0,2,0.77,3.46,0,True,True,0,False,high,low,100.0,True
CHEMBL384304,CHEMBL384304,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,CDK4,Kd,15.0,0.0,0.0,0,False,False,2,CDK4;ATR,sensitive,0.00706,0.001059,441.5,1.41,2,8,127.5,6,2,0.644,2.66,0,True,True,0,False,high,low,100.0,True
CHEMBL384304,CHEMBL384304,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,CDK4,Kd,15.0,0.0,0.0,0,False,False,2,CDK4;ATR,sensitive,0.00706,0.001059,441.5,1.41,2,8,127.5,6,2,0.644,2.66,0,True,True,0,False,high,low,100.0,True
CHEMBL208728,CHEMBL208728,N#Cc1cnc(NC(=O)Nc2cc(Cl)c(OCC3CCCO3)cc2N2CCCC2)cn1,CHEK1,IC50,15.0,442.91,3.8,0,False,False,1,CHEK1,resistant,0.001412,0.00706,442.9,3.8,2,7,112.4,6,2,0.699,3.14,0,True,True,0,False,high,medium,100.0,True
CHEMBL321638,CHEMBL321638,COc1ccc(-c2ccc(C(=O)CNC(=O)CCn3c4c(c(=O)[nH]c3=O)CSCC4)cc2)cc1,PARP1,IC50,15.0,479.56,2.39,0,False,False,1,PARP1,resistant,0.001412,0.00706,479.6,2.39,2,6,110.3,8,3,0.48,2.62,0,True,True,0,False,high,low,100.0,True
CHEMBL322133,CHEMBL322133,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(Br)cc1,PARP1,IC50,15.0,452.33,1.48,0,False,False,1,PARP1,resistant,0.001412,0.00706,452.3,1.48,2,5,101.0,6,2,0.647,2.69,0,True,True,0,False,high,low,100.0,True
CHEMBL321703,CHEMBL321703,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2ccncc2)cc1,PARP1,IC50,15.0,450.52,1.78,0,False,False,1,PARP1,resistant,0.001412,0.00706,450.5,1.78,2,6,113.9,7,3,0.531,2.72,0,True,True,0,False,high,low,100.0,True
CHEMBL571722,CHEMBL571722,Cc1cnc(Nc2cccc3c2OCCO3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,MAPK1,Ki,15.0,505.96,4.41,1,False,False,1,MAPK1,sensitive,0.00706,0.001059,506.0,4.41,4,7,121.4,7,4,0.293,3.31,1,True,True,0,False,high,medium,85.9,True
CHEMBL244378,CHEMBL244378,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1,CDK4,Ki,15.85,346.35,3.54,0,False,False,1,CDK4,sensitive,0.007,0.00105,346.4,3.54,4,6,115.8,5,4,0.437,2.34,0,True,True,0,False,high,low,100.0,True
CHEMBL189963,CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CDK6,IC50,16.0,0.0,0.0,0,False,False,1,CDK6,sensitive,0.00699,0.001048,447.5,2.97,2,8,105.0,5,3,0.575,2.87,0,True,True,0,False,high,low,100.0,True
CHEMBL3702070,CHEMBL3702070,CCC(CC)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)nn3)nc21,CDK6,IC50,16.0,459.6,4.4,0,False,False,1,CDK6,sensitive,0.00699,0.001048,459.6,4.4,1,8,87.9,7,4,0.435,3.03,0,True,True,0,False,high,medium,98.7,True
CHEMBL3216006,CHEMBL3216006,Cl.Cl.c1cc(OCCN2CCOCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,IC50,16.0,534.44,2.99,1,False,False,1,PIK3CA,escape_route,0.002796,0.004194,534.4,3.83,0,9,86.0,6,4,0.366,2.85,1,True,True,0,False,high,medium,87.3,True
CHEMBL541643,CHEMBL541643,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CB,IC50,16.0,349.84,2.9,0,False,False,1,PIK3CB,escape_route,0.002796,0.004194,349.8,3.32,1,6,58.5,2,3,0.769,2.44,0,True,True,0,False,high,low,100.0,True
CHEMBL541643,CHEMBL541643,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CB,IC50,16.0,349.84,2.9,0,False,False,1,PIK3CB,escape_route,0.002796,0.004194,349.8,3.32,1,6,58.5,2,3,0.769,2.44,0,True,True,0,False,high,low,100.0,True
CHEMBL445813,CHEMBL445813,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,ATR,Kd,16.0,0.0,0.0,0,False,False,1,ATR,resistant,0.001398,0.00699,382.3,2.45,4,4,98.9,4,2,0.653,2.73,0,True,True,0,False,high,low,100.0,True
CHEMBL445813,CHEMBL445813,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,ATR,Kd,16.0,0.0,0.0,0,False,False,1,ATR,resistant,0.001398,0.00699,382.3,2.45,4,4,98.9,4,2,0.653,2.73,0,True,True,0,False,high,low,100.0,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AURKA,Kd,16.0,466.54,4.35,0,False,False,1,AURKA,resistant,0.001398,0.00699,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AURKA,Kd,16.0,466.54,4.35,0,False,False,1,AURKA,resistant,0.001398,0.00699,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AURKA,Kd,16.0,466.54,4.35,0,False,False,1,AURKA,resistant,0.001398,0.00699,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AURKA,Kd,16.0,466.54,4.35,0,False,False,1,AURKA,resistant,0.001398,0.00699,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AURKA,Kd,16.0,466.54,4.35,0,False,False,1,AURKA,resistant,0.001398,0.00699,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AURKA,Kd,16.0,466.54,4.35,0,False,False,1,AURKA,resistant,0.001398,0.00699,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AURKA,Kd,16.0,466.54,4.35,0,False,False,1,AURKA,resistant,0.001398,0.00699,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL5219922,CHEMBL5219922,Cn1cc(Cc2ccccc2OCCN2CCNC(=O)C2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,IC50,16.9,441.92,1.51,0,False,False,1,EZH2,resistant,0.001386,0.00693,441.9,1.51,2,7,111.2,7,3,0.534,2.91,0,True,True,0,False,high,low,100.0,True
CHEMBL3702141,CHEMBL3702141,c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)cc3n(C3CCSC3)c2cn1,CDK6,IC50,17.0,431.57,3.81,0,False,False,1,CDK6,sensitive,0.006924,0.001039,431.6,3.81,2,7,70.9,4,4,0.509,3.48,0,True,True,0,False,high,medium,100.0,True
CHEMBL574738,CHEMBL574738,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,ATR,Kd,17.0,0.0,0.0,0,False,False,1,ATR,resistant,0.001385,0.006924,529.6,5.11,3,7,94.7,8,3,0.373,2.59,2,True,True,0,False,medium,medium,72.5,False
CHEMBL574738,CHEMBL574738,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,ATR,Kd,17.0,0.0,0.0,0,False,False,1,ATR,resistant,0.001385,0.006924,529.6,5.11,3,7,94.7,8,3,0.373,2.59,2,True,True,0,False,medium,medium,72.5,False
CHEMBL200164,CHEMBL200164,O/N=C1/CCCc2cc(-c3[nH]c(-c4ccccc4)nc3-c3ccncc3)ccc21,BRAF,Kd,17.0,380.45,5.32,1,False,False,1,BRAF,escape_route,0.00277,0.004154,380.5,5.32,2,4,74.2,3,4,0.373,2.53,1,True,True,0,False,high,low,92.5,True
CHEMBL204318,CHEMBL204318,CCCCC(=O)Nc1ncc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)cn1,AURKA,IC50,17.0,495.58,3.4,0,False,False,1,AURKA,resistant,0.001385,0.006924,495.6,3.4,2,10,123.6,12,3,0.361,2.63,0,False,True,0,False,high,medium,87.2,True
CHEMBL4248974,CHEMBL4248974,CN1CCN(S(=O)(=O)c2ccc(N3CCCC3=O)cc2)c2ccccc21,MDM2,EC50,18.0,371.46,2.46,0,False,False,1,MDM2,sensitive,0.006862,0.001029,371.5,2.46,0,4,60.9,3,2,0.832,2.26,0,True,True,0,True,high,low,100.0,True
CHEMBL3642007,CHEMBL3642007,O[C@@H]1CCCN(C2CCN(c3ccc(Nc4ncc5c6ccncc6n(C6CCCC6)c5n4)nn3)CC2)C1,CDK6,IC50,18.0,513.65,4.05,1,False,False,1,CDK6,sensitive,0.006862,0.001029,513.7,4.05,2,9,108.1,5,4,0.408,3.45,1,True,True,0,False,high,medium,88.2,True
CHEMBL199299,CHEMBL199299,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ncc[nH]2)ccc1O,CHEK1,IC50,18.0,333.35,3.28,0,False,False,1,CHEK1,resistant,0.001372,0.006862,333.3,3.28,3,4,87.2,3,3,0.642,2.6,0,True,True,0,False,high,low,100.0,True
CHEMBL122187,CHEMBL122187,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(=O)[C@H](CO)NC(C)=O,MAP2K1,IC50,18.0,497.4,1.63,0,False,False,1,MAP2K1,sensitive,0.006862,0.001029,497.4,1.63,4,6,133.8,8,2,0.249,3.01,0,True,True,0,False,high,low,100.0,True
CHEMBL192180,CHEMBL192180,O=C(C(=O)c1ccc(Cl)cc1)c1ccccc1,FOLH1,Ki,18.2,244.68,3.41,0,False,False,1,FOLH1,other,0.003425,0.003425,244.7,3.41,0,2,34.1,3,2,0.613,1.54,0,True,False,1,False,high,low,87.3,False
CHEMBL503885,CHEMBL503885,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](c3cccc4c(C)c[nH]c34)C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)CC[C@H]1O,MTOR,EC50,18.4,1013.32,0.0,1,False,False,1,MTOR,escape_route,0.002735,0.004103,1013.3,8.74,4,12,202.0,6,2,0.122,7.49,3,False,True,0,False,low,medium,25.0,False
CHEMBL193228,CHEMBL193228,O=C(C(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,FOLH1,Ki,18.6,368.02,4.28,0,False,False,1,FOLH1,other,0.003413,0.003413,368.0,4.28,0,2,34.1,3,2,0.599,1.69,0,True,False,1,False,high,low,87.0,False
CHEMBL280865,CHEMBL280865,CCCC1CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,EC50,19.0,310.32,4.66,0,False,False,1,AR,sensitive,0.006803,0.00102,310.3,4.66,2,3,45.2,2,2,0.848,3.46,0,True,True,0,False,high,low,100.0,True
CHEMBL3641990,CHEMBL3641990,CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCC5)c4n3)nn2)CC1,CDK6,IC50,19.0,429.53,3.43,0,False,False,1,CDK6,sensitive,0.006803,0.00102,429.5,3.43,2,8,96.7,5,4,0.498,2.89,0,True,True,0,False,high,medium,100.0,True
CHEMBL203384,CHEMBL203384,N[C@H](CNc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,AKT1,IC50,19.0,403.92,4.76,0,False,False,1,AKT1,escape_route,0.002721,0.004082,403.9,4.76,3,4,79.6,7,4,0.388,3.12,0,True,True,0,False,high,medium,97.8,True
CHEMBL27297,CHEMBL27297,CCC1CCNc2cc3c(cc21)c(C(F)(F)F)cc(=O)n3C,AR,IC50,20.0,310.32,3.87,0,False,False,1,AR,sensitive,0.006747,0.001012,310.3,3.87,1,2,34.0,1,2,0.867,3.41,0,True,True,0,False,high,low,100.0,True
CHEMBL108702,CHEMBL108702,Nc1cccc(-c2ccc(C(=O)CNC(=O)CCn3c4c(c(=O)[nH]c3=O)CSCC4)cc2)c1,PARP1,IC50,20.0,464.55,1.96,0,False,False,1,PARP1,resistant,0.001349,0.006747,464.5,1.96,3,6,127.0,7,3,0.362,2.72,0,True,True,0,False,high,low,100.0,True
CHEMBL108341,CHEMBL108341,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2ccccc2)cc1,PARP1,IC50,20.0,449.53,2.38,0,False,False,1,PARP1,resistant,0.001349,0.006747,449.5,2.38,2,5,101.0,7,3,0.54,2.57,0,True,True,0,False,high,low,100.0,True
CHEMBL108623,CHEMBL108623,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2cc(C(F)(F)F)ccn2)CC1,PARP1,IC50,20.0,526.54,0.59,1,False,False,1,PARP1,resistant,0.001349,0.006747,526.5,0.59,2,7,120.4,6,2,0.566,2.97,1,True,True,0,False,high,low,96.3,True
CHEMBL108339,CHEMBL108339,COc1ccc(N2CCN(C(=O)CNC(=O)CCn3c4c(c(=O)[nH]c3=O)CSCC4)CC2)cc1,PARP1,IC50,20.0,487.58,0.19,0,False,False,1,PARP1,resistant,0.001349,0.006747,487.6,0.19,2,7,116.7,7,2,0.573,2.68,0,True,False,1,False,high,low,86.5,False
CHEMBL108239,CHEMBL108239,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2cccnn2)CC1,PARP1,IC50,20.0,459.53,-1.03,0,False,False,1,PARP1,resistant,0.001349,0.006747,459.5,-1.03,2,8,133.3,6,2,0.56,2.92,0,True,True,0,False,high,low,100.0,True
CHEMBL107601,CHEMBL107601,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ncccn2)CC1,PARP1,IC50,20.0,459.53,-1.03,0,False,False,1,PARP1,resistant,0.001349,0.006747,459.5,-1.03,2,8,133.3,6,2,0.56,2.84,0,True,True,0,False,high,low,100.0,True
CHEMBL3702217,CHEMBL3702217,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCN[C@@H](C)C4)nn3)nc21,CDK6,IC50,21.0,417.52,3.28,0,False,False,1,CDK6,sensitive,0.006694,0.001004,417.5,3.28,2,8,96.7,5,4,0.511,3.71,0,True,True,0,False,high,medium,100.0,True
CHEMBL3698670,CHEMBL3698670,c1cnc2c(c1)c1cnc(Nc3ccc(N4CCNCC4)cn3)nc1n2C1CCCC1,CDK6,IC50,21.0,414.52,3.64,0,False,False,1,CDK6,sensitive,0.006694,0.001004,414.5,3.64,2,7,83.8,4,4,0.527,2.77,0,True,True,0,False,high,medium,100.0,True
CHEMBL5219530,CHEMBL5219530,COC(=O)c1ccccc1Cc1cn(C)nc1-c1cc(Cl)nc(N)n1,EZH2,IC50,21.0,357.8,2.49,0,False,False,1,EZH2,resistant,0.001339,0.006694,357.8,2.49,1,6,95.9,4,3,0.569,2.65,0,True,True,0,False,high,low,100.0,True
