gene,n_diseases,max_score
ADISSP,1,0.002474758721274016
ZFC3H1,1,0.0014800995840213117
ADIG,1,0.007400497920106558
ADGRV1,1,0.015171020736218442
NCLN,1,0.002220149376031967
ALG11,1,0.007770522816111886
ALG12,1,0.010106407756838852
WDR5B,1,0.003700248960053279
NAA30,1,0.0014800995840213117
OPN5,1,0.003700248960053279
ANKRD31,1,0.002220149376031967
ANKRD30BL,1,0.07049724370749032
ANKRD30A,1,0.007770522816111886
OPN4,1,0.004419741813396972
ANKRD26P1,1,0.003700248960053279
ANKRD26,1,0.2665146918836325
ANKRD23,1,0.0014800995840213117
MYMX,1,0.003700248960053279
ANKRD12,1,0.005723964763478916
MYNN,1,0.003700248960053279
MYO15B,1,0.0029601991680426234
OPALIN,1,0.003700248960053279
WNT9A,1,0.008695585056125206
WNT9B,1,0.007400497920106558
MYO18B,1,0.0014800995840213117
ANKRA2,1,0.0014800995840213117
WRNIP1,1,0.0027751867200399593
OOSP3,1,0.05607827463103931
WSB2,1,0.0021326487596289656
WSCD1,1,0.003700248960053279
OOSP2,1,0.0014800995840213117
OOSP1,1,0.03306934178245619
WTIP,1,0.03886650488818818
MYO1A,1,0.003700248960053279
ANKHD1,1,0.0014800995840213117
ANKFY1,1,0.003700248960053279
ANKRD34C,1,0.007400497920106558
ANKRD35,1,0.003700248960053279
ANKRD36B,1,0.0027751867200399593
WDR93,1,0.0014800995840213117
OR4F17,1,0.019981344384287707
OR4D1,1,0.0014800995840213117
OR2H2,1,0.0014800995840213117
WDR72,1,0.2761576013482756
OR2D2,1,0.004810323648069262
WDR76,1,0.0014800995840213117
OR1D5,1,0.018587806231907263
OR13H1,1,0.0020145799893623406
WDR83,1,0.0029601991680426234
OR13G1,1,0.007400497920106558
WDR88,1,0.002220149376031967
OR13D1,1,0.02700547614068101
WDSUB1,1,0.0075285123583725385
ANKRD36C,1,0.003700248960053279
OR10H1,1,0.0014800995840213117
OR10B1P,1,0.008212496997451585
ANKRD60,1,0.1093216727831388
MYH3,1,0.0014800995840213117
WFDC3,1,0.003054290429181193
MYL1,1,0.002220149376031967
OPTC,1,0.006180032471448984
ANKRD50,1,0.0014800995840213117
ANKRD49,1,0.003700248960053279
WIPF2,1,0.009497305664136748
MYL11,1,0.015356033184221109
ANKRD42,1,0.002220149376031967
WWP1-AS1,1,0.0018776644054731347
ANKFN1,1,0.0029601991680426234
ANKEF1,1,0.0071442682505301535
YEATS4,1,0.006290423232090574
AMDHD1,1,0.010607380352152732
MYPOP,1,0.0019265196701370498
AMANZI,1,0.0021575520146519564
XRRA1,1,0.014800995840213115
XXYLT1,1,0.0886247840541001
OGFR,1,0.0014800995840213117
ALS2CL,1,0.011045863133286685
MZT1,1,0.001262600758650946
ALPG,1,0.002220149376031967
MZT2B,1,0.0014800995840213117
Metazoa_SRP,1,0.005162965236049982
YDJC,1,0.03942014009475343
ODR4,1,0.02395150052336037
AMER1,1,0.002220149376031967
ODF1,1,0.021325852101239422
ODCP,1,0.002847136005374328
YJEFN3,1,0.0014800995840213117
ODAM,1,0.0014800995840213117
ODAD4,1,0.0014800995840213117
NAA11,1,0.32442241247795306
ALKAL1,1,0.012025809120173156
YPEL3-DT,1,0.010197759581485721
ALG9,1,0.0014800995840213117
YRDC,1,0.002220149376031967
ALG8,1,0.0047897667094023
ALG14,1,0.0029944042254566516
AMDHD2,1,0.003700248960053279
OIP5-AS1,1,0.002220149376031967
WWTR1-AS1,1,0.002240908538102049
XKR8,1,0.007400497920106558
MYO1D,1,0.003700248960053279
ANKAR,1,0.023449689528832956
XAGE1A,1,0.002590174272037295
XAGE1B,1,0.002220149376031967
XAGE3,1,0.003700248960053279
ANGPTL7,1,0.0159110705282291
MYO1E,1,0.004625311200066598
ANAPC13,1,0.003700248960053279
XG,1,0.003700248960053279
ANAPC11,1,0.0014800995840213117
ANAPC10,1,0.002751145069747087
XKR4,1,0.186170963678767
XKR9,1,0.022053741327283827
AMN1,1,0.0014800995840213117
XKRX,1,0.002727033049565237
AMZ1,1,0.32185783353306147
AMY2B,1,0.0018501244800266394
MYOM3,1,0.0014800995840213117
OLFM2,1,0.054208647264780536
XPNPEP3,1,0.0016442225209078495
AMOTL2,1,0.01722671460291471
MYOSLID,1,0.003700248960053279
OLA1,1,0.003700248960053279
MYOSLID-AS1,1,0.003918127002099529
XPOT,1,0.0014800995840213117
AMN1-AS1,1,0.0036356061989098946
ADAMTS17,1,0.245292801114654
ZMIZ1-AS1,1,0.011817817864916449
NEPNP,1,0.003700248960053279
ADAMTS10,1,0.004070273856058606
NME3,1,0.002220149376031967
ZNF610,1,0.003700248960053279
ZNF611,1,0.010257090117267685
NME5,1,0.0029601991680426234
ZNF619,1,0.020024471094142994
ZNF620,1,0.06578217775815313
ZNF621,1,0.04441915850537695
ZNF623,1,0.0017463821889256792
ACADS,1,0.011100746880159837
ACAD9,1,0.003700248960053279
ACAD8,1,0.0018501244800266394
ZNF644,1,0.010360697088149181
ACAD11,1,0.009620647296138525
ZNF654,1,0.0027751867200399593
ZNF655,1,0.003700248960053279
ZNF66,1,0.010182827862234074
NME9,1,0.020355027576729124
ZNF667,1,0.0043297622832592485
ZNF667-AS1,1,0.0017965284272534493
ZNF668,1,0.0029649274356009915
ZNF671,1,0.0014800995840213117
NPY2R,1,0.011655784224167829
ABRAXAS1,1,0.036346063917268516
ZNF677,1,0.003456354939711856
ABLIM2,1,0.003700248960053279
NMRAL1,1,0.009322571685467565
ZNF688,1,0.019647839915116688
ZNF597,1,0.003700248960053279
NLGN4Y,1,0.002220149376031967
ZNF581,1,0.003700248960053279
ZNF541,1,0.11589267850774168
NKAIN1,1,0.06275624257389116
NKAIN2,1,0.00795553526411455
NKAIN4,1,0.004895885852398985
NKAPL,1,0.0029601991680426234
ZNF507,1,0.1792777755562713
ZNF512B,1,0.014116449782603256
ACAP3,1,0.011100746880159837
ZNF518B,1,0.07339856699771516
ZNF519,1,0.00559446770733972
ZNF521,1,0.014800995840213115
ZNF527,1,0.003700248960053279
ZNF532,1,0.007142476588066327
ZNF549,1,0.007400497920106558
ZNF580,1,0.003700248960053279
ZNF550,1,0.009406033221180905
NKX1-1,1,0.2572469414132499
ZNF554,1,0.002220149376031967
ZNF559,1,0.0014800995840213117
ZNF568,1,0.0018470581095928894
ACAP2,1,0.0021089488123083684
ZNF57,1,0.0021756660637063125
ZNF572,1,0.0014800995840213117
NKX2-8,1,0.2479424690307307
ZNF577,1,0.0037030552622404588
ZNF578,1,0.003912128760980057
ZNF579,1,0.003700248960053279
ZNF692,1,0.003700248960053279
ZNF699,1,0.0040722381223370656
ZNF7,1,0.0016216618205044358
NOP10,1,0.003700248960053279
ZNHIT1,1,0.038757769983039536
ZNHIT2,1,0.010561332809538736
NPIPB8,1,0.00444446331195751
NPIPB7,1,0.003700248960053279
ZNRF4,1,0.007400497920106558
NOL8,1,0.003700248960053279
ABCA8,1,0.003700248960053279
ZPLD1,1,0.23499730026369858
ABCA6,1,0.007400497920106558
NOL9,1,0.0014800995840213117
NPHP4,1,0.007400497920106558
ZRANB3,1,0.002220149376031967
ABCA10,1,0.002220149376031967
NPLP1,1,0.005920398336085247
NPFFR1,1,0.02495720397214966
ZSCAN2,1,0.0051803485440745905
NPEPL1,1,0.02773039480664079
AASDH,1,0.00896796449346246
NOP56,1,0.002220149376031967
AAMDC,1,0.04523152329228726
AACS,1,0.004625311200066598
NOS1AP,1,0.0029601991680426234
NPBWR2,1,0.002220149376031967
NOS2P3,1,0.019981344384287707
A3GALT2,1,0.006631816740301693
A2M-AS1,1,0.007400497920106558
ZNF93,1,0.007400497920106558
ZNF880,1,0.0013773932908413152
ZNF707,1,0.046223334720411666
ZNF792,1,0.0014800995840213117
ZNF71,1,0.0014800995840213117
ABHD4,1,0.03756348352540697
ZNF718,1,0.0014800995840213117
ZNF736,1,0.005268739593121511
ZNF738,1,0.003051704075125284
ABHD3,1,0.06709420867114925
ABHD17C,1,0.007232827362682761
ABHD17A,1,0.0112857593281625
ZNF770,1,0.01011508801202637
NPRL2,1,0.002220149376031967
ZNF785,1,0.027215620866853144
ZNF791,1,0.003700248960053279
ABHD14A,1,0.008436567628921475
ZNF875,1,0.0017185130260016985
NOC4L,1,0.003700248960053279
ZNF804B,1,0.17075559017827424
ZNF813,1,0.01955780092942408
ZNF821,1,0.0013454775074140059
ZNF823,1,0.0014800995840213117
ABHD11,1,0.011100746880159837
NOL11,1,0.0014800995840213117
ZNF831,1,0.0028993105700700155
ZNF836,1,0.001950481288710907
ZNF84,1,0.003700248960053279
ZNF843,1,0.0018174093475453782
NPM2,1,0.02953479433060066
ZNF492,1,0.0014800995840213117
ZNF486,1,0.003700248960053279
ZNF485,1,0.026607556177456592
ZNF239,1,0.01944869246428336
NSUN5P1,1,0.034671332755699225
NEUROD6,1,0.007400497920106558
NSUN4,1,0.027860903710442208
ZNF202,1,0.008880597504127868
ZNF205,1,0.0051803485440745905
ACY3,1,0.003700248960053279
ZNF219,1,0.003700248960053279
ZNF226,1,0.06222355980968614
ZNF227,1,0.0022150448416150105
ZNF23,1,0.007400497920106558
ZNF230,1,0.007570709372269009
ZNF232,1,0.002722746157714877
NFE4,1,0.001596522591615228
ZNF189,1,0.003941887654602036
ZNF25,1,0.0019657561307933904
ACTR5,1,0.012950871360186477
ZNF260,1,0.0012153260508516968
NFXL1,1,0.022098084690328968
NFYC-AS1,1,0.002543818774576299
ACTR3B,1,0.004255286304061271
NSDHL,1,0.003700248960053279
NHLH2,1,0.007400497920106558
ACTR1B,1,0.003700248960053279
ZNF280B,1,0.026964806347299686
ZNF280C,1,0.0012327329429184404
NHLRC1,1,0.003700248960053279
ZNF19,1,0.15099784505382707
ADAD1,1,0.022126650312896796
ACTL7B,1,0.13023518771097975
ADAM32,1,0.0014800995840213117
ZMYM3,1,0.002220149376031967
ZMYM4,1,0.002220149376031967
ZMYM5,1,0.002220149376031967
NETO1,1,0.03960728124473428
NETO2,1,0.002220149376031967
ADAM33,1,0.004234729365394308
NT5DC1,1,0.002463740343718725
NEURL1B,1,0.08196041865738053
ZNF106,1,0.04771471033988703
ZNF112,1,0.0014800995840213117
ZNF131,1,0.002220149376031967
ZNF132,1,0.002220149376031967
NEURL2,1,0.003700248960053279
ZNF184,1,0.003045757847257089
ZNF140,1,0.005320857069585548
NEURL4,1,0.030578857405880292
NEUROD2,1,0.003700248960053279
ADAM2,1,0.004070273856058606
ZNF154,1,0.0061156383283333445
ZNF16,1,0.005550373440079919
ZNF160,1,0.005931950956773323
NEUROD4,1,0.01850124480026639
ADAM1A,1,0.0027751867200399593
NSUN5P2,1,0.034671332755699225
ZNF180,1,0.0014800995840213117
ZNF181,1,0.0028692846150977338
NSA2,1,0.002220149376031967
ZNF286A,1,0.003987461996719446
ZNF484,1,0.0014800995840213117
ZNF440,1,0.004440298752063934
NIPBL,1,0.004882272933403631
ZNF396,1,0.022426988411178926
NIPSNAP1,1,0.002220149376031967
ZNF404,1,0.0036772246318628942
ZNF408,1,0.011100746880159837
NRBP2,1,0.0014800995840213117
ACIN1,1,0.004255286304061271
NRBP1,1,0.005326919516770033
ZNF419,1,0.003700248960053279
ZNF428,1,0.031118195211865735
NIPSNAP3B,1,0.0014800995840213117
ACER1,1,0.03222916844206406
ZNF445,1,0.036771690728614026
NRG2,1,0.0047897667094023
NRAD1,1,0.003700248960053279
ZNF460,1,0.0014800995840213117
ZNF461,1,0.0014800995840213117
ZNF462,1,0.003051071993017357
ACCSL,1,0.03470504106261251
ZNF468,1,0.0014800995840213117
NR6A1,1,0.0051803485440745905
ZNF470,1,0.003700248960053279
ZNF471,1,0.002220149376031967
ZNF475,1,0.021325852101239422
ZNF479,1,0.002220149376031967
ZNF480,1,0.0014800995840213117
NIPAL4,1,0.03137071068333169
ACOT4,1,0.00966176117347245
ACTL7A,1,0.2038330786011481
ACSM2A,1,0.002220149376031967
NHP2,1,0.0027751867200399593
ZNF30,1,0.002421508970854137
NHSL1-AS1,1,0.0014800995840213117
ZNF302,1,0.002345506074546873
ACTL10,1,0.0029601991680426234
ZNF311,1,0.003700248960053279
NICOL1,1,0.003049312794094718
ZNF329,1,0.001996759875474671
ZNF330,1,0.0014800995840213117
ZNF334,1,0.003700248960053279
ZNF337,1,0.008555667495728378
ZNF33B,1,0.03591221099316224
ACSM1,1,0.010895177493490211
ACOT9,1,0.004255286304061271
ZNF343,1,0.02333182101295544
ZNF345,1,0.005570224897918126
NRIP3,1,0.006595991279458575
NRIP2,1,0.021868984896071603
ACRV1,1,0.0027751867200399593
ZNF354A,1,0.03439751433265528
NINJ2-AS1,1,0.007305822772250593
ACRBP,1,0.002129291695843568
ACP7,1,0.004070273856058606
NIP7P1,1,0.003700248960053279
NIPA2,1,0.0014800995840213117
ZNF367,1,0.002355020627966499
WDR6,1,0.011100746880159837
WDR59,1,0.03312462869039695
TTC38,1,0.006050870394273718
UBE2G1,1,0.007400497920106558
UBQLN2,1,0.002220149376031967
MOSPD1,1,0.0051803485440745905
BIVM-ERCC5,1,0.031030287779006797
BIVM,1,0.031030287779006797
BIRC8,1,0.0014800995840213117
BICRAL,1,0.003700248960053279
UBR5-DT,1,0.0020696730096066485
MPND,1,0.01291549253154814
PATL2,1,0.006004248902712696
MPP2,1,0.00896796449346246
PASD1,1,0.007400497920106558
UBXN2A,1,0.0067165164288858865
BHLHE23,1,0.002220149376031967
UBXN7,1,0.004440298752063934
BGLT3,1,0.002220149376031967
PARVA,1,0.003700248960053279
BEX5,1,0.0024486512263917647
MPZL2,1,0.002763263574126801
UCKL1,1,0.0014800995840213117
PARP8,1,0.00718581317796942
BEST2,1,0.0027751867200399593
BEND7,1,0.004440298752063934
PARP4,1,0.003700248960053279
BEGAIN,1,0.0015146929480982687
BEAN1,1,0.02701399771954094
BDNF-AS,1,0.012025809120173156
MRM1,1,0.003700248960053279
BLID,1,0.04241693208583252
BLOC1S2,1,0.002590174272037295
UBOX5,1,0.03493775068082306
MOB4,1,0.012424202591538891
UBE2H,1,0.008325560160119878
BOP1,1,0.003700248960053279
PCBD2,1,0.003700248960053279
MOB2,1,0.005920398336085247
BOLA2B,1,0.003700248960053279
BOLA2,1,0.004625311200066598
PCAT6,1,0.011840796672170494
PCAT4,1,0.003700248960053279
BOD1L1,1,0.02378835267678228
BOD1,1,0.007400497920106558
MOB3C,1,0.002220149376031967
UBE2Q2,1,0.002590174272037295
MOCS2,1,0.002220149376031967
UBN2,1,0.0015042109707988586
PBX4,1,0.008704588808866914
UBE2W,1,0.011270958332322287
MON1A,1,0.011100746880159837
MON1B,1,0.01721396930094119
PBOV1,1,0.003700248960053279
UBE3C,1,0.004995336096071927
BMAL2,1,0.0051803485440745905
MORC4,1,0.01266228025351987
BLZF1,1,0.004070273856058606
PAX8-AS1,1,0.002794660942648431
BLTP2,1,0.0014800995840213117
MORN1,1,0.1385823871124652
BCRP4,1,0.003700248960053279
UFSP2,1,0.03186742698166431
BCRP3,1,0.0014800995840213117
UNC93A,1,0.002590174272037295
BAZ2A,1,0.003700248960053279
MRPL35,1,0.001830246716807763
BASP1-AS1,1,0.012878723809030374
BARX2,1,0.0014800995840213117
PANX3,1,0.003700248960053279
BARHL2,1,0.005550373440079919
UNC45B,1,0.002220149376031967
MRPL36,1,0.02622571997064396
BARHL1,1,0.0014800995840213117
PANK3,1,0.03343544960304142
MRPL37,1,0.0014800995840213117
UNC5D,1,0.0014800995840213117
MRPL39,1,0.02400659166226621
MRPL32,1,0.003700248960053279
UNCX,1,0.003700248960053279
MRPL4,1,0.0014800995840213117
UNK,1,0.003700248960053279
PAN3,1,0.009600090357471561
PAN2,1,0.00980565974414119
BACC1,1,0.002220149376031967
BAALC,1,0.0014800995840213117
B4GALT4,1,0.004255286304061271
B4GALT3,1,0.003700248960053279
B4GALNT3,1,0.0029601991680426234
UQCC1,1,0.00795553526411455
UQCC2,1,0.13479136246781834
BAZ2B-AS1,1,0.0024587669250802635
BBS1,1,0.004255286304061271
BCRP2,1,0.007400497920106558
PAQR9,1,0.044012405685967045
CMYA5,1,0.0029601991680426234
PARP11-AS1,1,0.0045316853111567485
MROH2A,1,0.003132442789840259
BCLAF3,1,0.0027623706618821746
PARM1,1,0.0036130442635814134
PARL,1,0.012155623717480768
MROH6,1,0.02073459836460563
MRPL1,1,0.003700248960053279
UGT2B11-AS1,1,0.005231353795561606
UGT2B15,1,0.0014800995840213117
BCDIN3D,1,0.0014800995840213117
MRPL16,1,0.003700248960053279
MRPL18,1,0.003700248960053279
MRPL24,1,0.0012489775574084808
MRPL19,1,0.040099098475635926
PAQR6,1,0.010533637355128937
MRPL2,1,0.010360697088149181
BCAS2,1,0.008711002760125427
BCAS1,1,0.01919972368948782
MRPL22,1,0.003700248960053279
BCAR4,1,0.005365360992077254
MRPL23,1,0.038159864471287386
BBX,1,0.0018501244800266394
BBS7,1,0.0022272931578428464
BBS4,1,0.003700248960053279
ULK4,1,0.022571518656325
BORA,1,0.003700248960053279
MOB1A,1,0.012282770853510188
WDR55,1,0.003700248960053279
BORCS5,1,0.009244240462810213
C1QTNF12,1,0.0042763327294737434
PCNX1,1,0.0029654210356031352
C19orf67,1,0.0029649274356009915
C19orf48P,1,0.002220149376031967
C19orf38,1,0.015142205866414894
C19orf33,1,0.12140209014355939
TUBB8B,1,0.46253112000665986
TUBD1,1,0.0014800995840213117
PCMTD2,1,0.010049876175504704
PCMTD1-DT,1,0.0017537655893146572
C17orf100,1,0.0020992356878270484
C16orf95,1,0.06394590019590231
TUBGCP4,1,0.0014800995840213117
TUBGCP6,1,0.0014800995840213117
C16orf87,1,0.004725350495329331
C16orf78,1,0.03227335849719121
PCMTD1,1,0.024481498066662905
MMACHC,1,0.01850124480026639
MMADHC,1,0.16314157187297929
C14orf93,1,0.0020397295393041717
TUSC1,1,0.21041291743434604
C13orf42,1,0.0293106969319568
TUT4,1,0.015171020736218442
PCGF3,1,0.0047897667094023
TVP23C,1,0.03178513856685767
TVP23C-CDRT4,1,0.03178513856685767
C12orf56,1,0.25040956398064107
PCP2,1,0.003700248960053279
MLLT1,1,0.01280271302047488
TUBA4B,1,0.46253112000665986
TTLL13,1,0.003700248960053279
TTC39A,1,0.024421643136351638
MIR99AHG,1,0.033302240640479513
C2orf42,1,0.2140597231099471
TTC5,1,0.011100746880159837
MIRLET7B,1,0.0014800995840213117
MIS18A,1,0.003700248960053279
TTC9,1,0.002092972686592227
TTC9C,1,0.00292870617098326
TTF2,1,0.003700248960053279
TTI2,1,0.03757232794038099
C2CD4B,1,0.03221436744622385
PCYOX1L,1,0.009620647296138525
C22orf39,1,0.003700248960053279
C1RL-AS1,1,0.0013398526049096795
TTLL5,1,0.003700248960053279
TTLL6,1,0.011100746880159837
PCYOX1,1,0.002220149376031967
MIURF,1,0.0014800995840213117
MIX23,1,0.004995336096071927
C1orf226,1,0.004964237067454922
MKLN1,1,0.0029601991680426234
MKNK1-AS1,1,0.0030774045922205163
C1orf202,1,0.23213543924451902
C1orf174,1,0.003700248960053279
C1orf159,1,0.003700248960053279
C1orf105,1,0.019613337307730076
TWF2,1,0.0014800995840213117
C11orf87,1,0.04397262336207619
MMP20,1,0.19811156208303748
MMP26,1,0.0014800995840213117
PCDHB12,1,0.0014800995840213117
U7,1,0.0014800995840213117
PCDHB11,1,0.0014800995840213117
BSG-AS1,1,0.012030820993534488
BRWD3,1,0.04823644544325455
BRPF3-AS1,1,0.002921619230048001
BRPF1,1,0.004625311200066598
PCDHA7,1,0.003700248960053279
PCDHA4,1,0.0014800995840213117
BRINP2,1,0.003700248960053279
PCDH20,1,0.19031359236142098
UBALD1,1,0.005550373440079919
UBAP2,1,0.005920398336085247
BSPH1,1,0.0014800995840213117
MMP27,1,0.0014800995840213117
MND1,1,0.003700248960053279
BRAT1,1,0.0029601991680426234
MNS1,1,0.002590174272037295
BPNT1,1,0.007400497920106558
PCCA,1,0.0014800995840213117
MNT,1,0.005326919516770033
PCBP3,1,0.010913848195045124
UBE2D3,1,0.013690921152197132
UBE2D4,1,0.009250622400133196
PCBP1-AS1,1,0.002618536758069144
BORCS7,1,0.007400497920106558
PCDHB13,1,0.0020204178384945963
PCDHB14,1,0.0013432090211527256
MMP21,1,0.002220149376031967
PCDHGB4,1,0.0029601991680426234
C10orf95,1,0.020309380199837093
C10orf90,1,0.3262725131383611
TXLNB,1,0.002547852127027402
C10orf71,1,0.003700248960053279
BZW2,1,0.0014800995840213117
PCED1B-AS1,1,0.0018815725775693875
TXNDC16,1,0.0033412804640875955
TXNDC17,1,0.002220149376031967
PCED1A,1,0.006995523525087916
TXNDC8,1,0.020996392864976884
PCDHGB5,1,0.003700248960053279
BUD23,1,0.003700248960053279
PCDHGA9,1,0.0014800995840213117
TYW5,1,0.01652498026716964
PCDHGA12,1,0.007400497920106558
BTF3L4,1,0.02389593795450142
PCDHB9,1,0.0014800995840213117
PCDHB7,1,0.0014800995840213117
PCDHB6,1,0.0014800995840213117
PCDHB5,1,0.0014800995840213117
BTBD17,1,0.002220149376031967
BTBD10,1,0.003700248960053279
PCDHB3,1,0.002344897888151198
BTAF1,1,0.003700248960053279
TYW1,1,0.0014800995840213117
TYW1B,1,0.24116805920121495
UQCC3,1,0.04440298752063935
UQCC5,1,0.028205053090009535
B3GLCT,1,0.037625859201641514
UQCR11,1,0.0045410820796087615
OTOGL,1,0.014800995840213115
ARK2N,1,0.004419741813396972
VPS13B-DT,1,0.0009668512545331874
MTUS2,1,0.09412603526499855
ARHGEF39,1,0.003700248960053279
MTX2,1,0.011100746880159837
ARHGEF37,1,0.0014800995840213117
ARHGEF35-AS1,1,0.007400497920106558
ARHGEF18,1,0.0014800995840213117
ARHGEF10,1,0.0014800995840213117
ARHGAP8,1,0.3195331049151881
MUC12,1,0.003494679573383652
ARHGAP6,1,0.001759424265124152
ARHGAP44,1,0.002220149376031967
ARHGAP42,1,0.003700248960053279
ARHGAP40,1,0.003700248960053279
OSBPL7,1,0.003484166435144302
OSBPL6,1,0.2254587119068069
ARHGAP19,1,0.2785153907146731
MX1-AS1,1,0.013117289593583673
VPS8,1,0.003700248960053279
ARHGAP17,1,0.0014800995840213117
ARHGAP12,1,0.003700248960053279
ARHGAP1,1,0.008325560160119878
ARFGEF2,1,0.0014800995840213117
VSIG2,1,0.0025986247588838107
ARAP1,1,0.05915012418154502
VPREB3,1,0.010767724473755041
OTOL1,1,0.15301663493043735
OTOP1,1,0.03515437170282818
OTUD7A,1,0.003200767234887728
OXA1L-DT,1,0.008702985554045311
VESTAR,1,0.004440298752063934
OVOL2,1,0.004995336096071927
MTFR1,1,0.008695585056125206
ARMCX5,1,0.0018718967136459649
VGLL2,1,0.003700248960053279
OVAAL,1,0.0014800995840213117
MTHFD2L,1,0.0015312474475250699
VILL,1,0.019610862989701352
ARMC8,1,0.0024803440491847
MTIF3,1,0.005550373440079919
ARMC2,1,0.03105248927276712
OTUD6B-AS1,1,0.0021371952413439432
ARL14EP,1,0.02405673140821429
ARL6IP6,1,0.0014800995840213117
MTMR10,1,0.004440298752063935
MTMR2,1,0.0017036986908908092
ARL4A,1,0.004255286304061271
MTMR3,1,0.003700248960053279
ARL3,1,0.0024028806954370543
MTMR6,1,0.00943563484813586
MTO1,1,0.002220149376031967
OTP,1,0.0014800995840213117
MTRES1,1,0.0019091903381890294
ARL16,1,0.002220149376031967
OTOP2,1,0.003700248960053279
OS9,1,0.003700248960053279
VSTM2L,1,0.004625311200066598
VSTM4,1,0.0014800995840213117
ANXA8,1,0.004255286304061271
OR52P2P,1,0.0014800995840213117
OR52N2,1,0.10996696527587894
OR52K2,1,0.004440298752063934
OR52E1,1,0.020078861980369952
OR52D1,1,0.07450386898402392
WDR13,1,0.003700248960053279
OR52B6,1,0.0014800995840213117
WDR18,1,0.003700248960053279
OR51V1,1,0.10366590282363429
OR51R1P,1,0.0014800995840213117
OR51F1,1,0.05267783659479078
AOC4P,1,0.0051803485440745905
ANXA2R,1,0.002220149376031967
WDFY2,1,0.0014800995840213117
OR51E1,1,0.002220149376031967
OR4F4,1,0.0014800995840213117
ANTXRL,1,0.003700248960053279
ANTKMT,1,0.009082590685598524
OR4F3,1,0.025161692928362296
WDR45B,1,0.007400497920106558
WDR46,1,0.01406094604820246
OR4F29,1,0.0014800995840213117
ANP32E,1,0.004625311200066598
WDR49,1,0.03679814318709381
ANP32A,1,0.014456572268549727
WDR53,1,0.03201455400238097
OR56A1,1,0.04993729021687694
OR5L2,1,0.0032518558971107647
APTR,1,0.014800995840213115
WAKMAR2,1,0.003700248960053279
APOOL,1,0.007400497920106558
VTI1A,1,0.003700248960053279
APOO,1,0.00849001566945558
APOBEC4,1,0.19362074791876155
VTRNA1-3,1,0.007832193632112773
VWA2,1,0.25509856619444227
MYEOV,1,0.0031154060508477525
VWA5B2,1,0.0014800995840213117
ORC5,1,0.0014800995840213117
APLF,1,0.0014800995840213117
MYG1,1,0.0014800995840213117
APH1B,1,0.002220149376031967
MYH13,1,0.04367212398512589
AP3S1,1,0.003700248960053279
OR9G1,1,0.002110834874980893
OR8S1,1,0.0014800995840213117
OR8D1,1,0.007400497920106558
AP5M1,1,0.002220149376031967
OR7D2,1,0.0014800995840213117
WASF3,1,0.0032389466401099997
OR6C4,1,0.12063324578495152
OR6A2,1,0.003700248960053279
WASHC2C,1,0.007400497920106558
WASHC3,1,0.0014200769056363315
OR5V1,1,0.0032518558971107647
WBP11,1,0.002220149376031967
VENTXP1,1,0.011100746880159837
VENTX,1,0.002220149376031967
MTF2,1,0.003700248960053279
MRPS25,1,0.004461231330132814
MRPS2,1,0.0014800995840213117
USP17L24,1,0.003700248960053279
USP17L25,1,0.003700248960053279
PAFAH1B3,1,0.007400497920106558
MRPS21,1,0.0016240876539067458
USP17L28,1,0.003700248960053279
USP17L29,1,0.003700248960053279
USP17L30,1,0.003700248960053279
USP17L9P,1,0.003700248960053279
MRPS22,1,0.002220149376031967
ATP6V1F,1,0.004234729365394308
MRPS23,1,0.003700248960053279
ATP6V0E2,1,0.011169201485920821
ATP6V1G3,1,0.03458586026218718
ATP6V0E1,1,0.003700248960053279
MRPS34,1,0.0014800995840213117
ATP6AP1-DT,1,0.003378059648220133
ATP5MJ,1,0.017553981066492755
ATP5MGL,1,0.03225136993582438
MRPS5,1,0.012950871360186474
ATP5IF1-AS1,1,0.005718449146750909
PACSIN2,1,0.00293964222937566
ATP2C2,1,0.007400497920106558
PACS2,1,0.003700248960053279
ATP13A4,1,0.002220149376031967
ATP13A3-DT,1,0.048701032778362414
USP16,1,0.014800995840213115
PAGE3,1,0.004070273856058606
MS4A14,1,0.0012374431899048505
PAIP2B,1,0.005842953156856627
MRPL48,1,0.014800995840213115
UQCRC1,1,0.0014800995840213117
B3GALT4,1,0.003566872662086905
MRPL50,1,0.003700248960053279
UQCRHP1,1,0.003700248960053279
B3GALT1,1,0.0014800995840213117
PAK6,1,0.004882272933403631
B3GALNT2,1,0.260705086886799
MRPL51,1,0.003700248960053279
AVPI1,1,0.0014789000966245473
MRPL54,1,0.002161659309275481
UROC1,1,0.0031685863583948044
UROS,1,0.04138173424475584
ATP9B,1,0.0034774333362577277
MRPS12,1,0.012190264629508856
AURKAP1,1,0.003700248960053279
MRPS15,1,0.32154636996357605
MRPS18A,1,0.0029601991680426234
MRPS18B,1,0.002590174272037295
USH1G,1,0.004255286304061271
ATXN7L1,1,0.003700248960053279
USHBP1,1,0.0051803485440745905
PAGE5,1,0.007400497920106558
ATXN10,1,0.0014800995840213117
PAGE4,1,0.003093988567222062
ATPSCKMT,1,0.033318711686246914
USP37,1,0.015726058080226434
ATP10D,1,0.3128934523728524
ARMH4,1,0.003700248960053279
VAX1,1,0.0014800995840213117
MT1HL1,1,0.08999285172280858
ASB18,1,0.020766705850953377
ASB16,1,0.0014800995840213117
