chembl_id,smiles,target_gene,population_target,source,activity_nM,mw,qed,sa_score,admet_score,best_similarity,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synth,score_overall,rank,herg_alerts,herg_risk,brenk_alerts,mutagenicity_risk,cyp_2d6_risk,cyp_3a4_risk,reactive_alerts,tox_score,offtarget_flags,n_offtarget_flags,selectivity_score,score_tox,score_selectivity_new,score_rebalanced,rank_new
,CS(=O)(=O)N1CCC(Nc2ncc(C(=O)c3c(OC4CC4)ccc(F)c3F)c(N)n2)CC1,ATR,resistant,scout2,54.44,467.5,0.592,4.0,70.0,0.527,r_group,41.7,94.6,70.0,41.7,100,66.7,64.7,787,0,high,0,low,low,low,0,70,[],0,100,70,100,66.7,776
CHEMBL3698726,c1cc2c3cnc(Nc4ccc(NC5CCNCC5)nn4)nc3n(C3CCCC3)c2cn1,CDK6,sensitive,scout1,12.4,0.0,0.44,2.95,98.8,,database,62.9,79.0,98.8,18.9,70,78.3,68.6,712,0,high,0,low,high,low,0,60,[],0,100,60,100,66.7,777
CHEMBL4868801,Cc1c(Cc2cccc(Cl)c2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,resistant,scout1,107.0,0.0,0.734,2.58,100.0,,database,32.0,89.3,100.0,32.0,70,82.4,64.4,792,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.6,778
CHEMBL381421,Oc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccnnc2)ccc1Cl,BRAF,escape_route,scout1,87.0,0.0,0.569,2.47,100.0,,database,35.0,91.3,100.0,24.5,70,83.7,64.7,785,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.6,779
,CN1C(=O)C[C@@H](c2ccoc2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1.F,KRAS,escape_route,scout2,61.23,437.5,0.661,3.6,70.0,0.513,bioisostere,40.0,93.9,70.0,28.0,100,71.1,62.2,897,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.6,780
CHEMBL121130,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(=O)[C@@H](NC(C)=O)[C@@H](C)O,MAP2K1,sensitive,scout1,27.0,0.0,0.244,3.29,89.9,,database,51.8,97.3,89.9,15.5,70,74.6,67.4,735,2,high,0,low,low,low,0,70,[],0,100,70,100,66.6,781
,CC(C)Oc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,ATR,resistant,scout2,55.29,469.5,0.591,4.0,70.0,0.541,r_group,41.5,94.5,70.0,41.5,100,66.7,64.6,789,0,high,0,low,low,low,0,70,[],0,100,70,100,66.6,782
,CN1C(=O)C[C@@H](c2ccsc2)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1.F,KRAS,escape_route,scout2,63.9,389.5,0.704,3.2,70.0,0.54,bioisostere,39.4,93.6,70.0,27.6,100,75.6,62.1,903,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.6,783
,CN1C(=O)C[C@@H](c2cc[nH]c2)[C@@H]1[C@H](O)c1ccc(-c2ccc(C#N)cc2)s1,KRAS,escape_route,scout2,62.13,377.5,0.728,3.4,70.0,0.498,bioisostere,39.8,93.8,70.0,27.9,100,73.3,62.2,896,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.6,784
,CN1C(=O)C[C@@H](c2ccoc2)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1.F,KRAS,escape_route,scout2,65.1,373.4,0.745,3.2,70.0,0.558,bioisostere,39.2,93.5,70.0,27.4,100,75.6,62.0,914,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.5,785
,CN1C(=O)C[C@@H](c2ccsc2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1.F,KRAS,escape_route,scout2,62.29,453.6,0.637,3.6,70.0,0.528,bioisostere,39.8,93.8,70.0,27.8,100,71.1,62.1,905,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.5,786
,CN1C(=O)C[CH][C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1.COc1ccsc1,KRAS,escape_route,scout2,60.97,464.6,0.621,3.8,70.0,0.435,bioisostere,40.1,93.9,70.0,28.1,100,68.9,62.2,894,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.5,787
CHEMBL206143,COc1ccc(CCC(=O)Nc2cc(OC)c(NC(=O)Nc3cnc(C#N)cn3)cc2Cl)cc1,CHEK1,resistant,scout1,72.0,0.0,0.438,2.44,98.8,,database,37.7,74.2,98.8,37.7,70,84.0,63.0,825,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.5,788
,CN1C(=O)C[CH][C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1.COc1cc[nH]c1,KRAS,escape_route,scout2,60.96,447.6,0.626,3.8,70.0,0.433,bioisostere,40.1,93.9,70.0,28.1,100,68.9,62.2,892,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.5,789
CHEMBL107616,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1cccc(-c2ccccc2)c1,PARP1,resistant,scout1,70.0,0.0,0.54,2.61,100.0,,database,38.1,93.0,100.0,38.1,70,82.1,68.0,725,0,medium,0,low,low,low,0,85,"['hERG_channel', 'dopamine_D2']",2,70,85,70,66.5,790
CHEMBL203384,N[C@H](CNc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,19.0,0.0,0.388,3.12,97.8,,database,56.8,78.5,97.8,39.8,70,76.4,69.5,693,1,high,0,low,high,low,0,60,['serotonin_5HT2'],1,85,60,85,66.5,791
CHEMBL200226,OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout1,71.0,0.0,0.587,2.07,100.0,,database,37.9,92.9,100.0,26.5,70,88.1,66.5,753,0,medium,0,low,high,low,0,75,[],0,100,75,100,66.5,792
,O=C1CCCN1c1ccc(S(=O)(=O)N2CCCc3cc(OO)ccc32)cc1,MDM2,sensitive,scout2,40.34,388.4,0.643,3.4,70.0,0.644,r_group,46.0,96.0,70.0,13.8,100,73.3,62.5,871,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.4,793
,Cc1ccc2c(c1)CCCN2S(=O)(=O)c1ccncc1.O=C1CCCN1,MDM2,sensitive,scout2,48.71,373.5,0.877,3.2,70.0,0.436,bioisostere,43.3,95.1,70.0,13.0,100,75.6,61.5,960,0,low,0,low,high,low,0,90,[],0,100,90,100,66.3,794
CHEMBL410071,COC[C@H]1OC(=O)/C(=C/N2CCC(C(=O)O)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,escape_route,scout1,33.0,0.0,0.334,4.92,76.7,,database,48.9,96.7,76.7,34.2,70,56.4,65.6,763,0,medium,1,medium,low,low,1,70,[],0,100,70,100,66.3,795
,COc1ccc2c(c1)N(N)CCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,40.74,402.5,0.782,3.5,70.0,0.566,r_group,45.9,95.9,70.0,13.8,100,72.2,62.4,878,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.3,796
,CN1C(=O)C[C@@H](c2cc[nH]c2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1.F,KRAS,escape_route,scout2,63.9,436.5,0.643,3.6,70.0,0.467,bioisostere,39.4,93.6,70.0,27.6,100,71.1,61.9,926,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.3,797
CHEMBL383670,COc1cc(CN(C)CCN(C)C)ccc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,112.0,0.0,0.718,2.52,100.0,,database,31.4,88.8,100.0,31.4,70,83.1,64.0,799,1,medium,0,low,low,low,0,85,[],0,100,85,100,66.3,798
,CN1C(=O)C[CH][C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1.COc1ccoc1,KRAS,escape_route,scout2,63.26,448.5,0.643,3.8,70.0,0.411,bioisostere,39.6,93.7,70.0,27.7,100,68.9,61.9,930,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.3,799
CHEMBL282813,CC(C)CC1CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,sensitive,scout1,25.0,0.0,0.825,3.49,100.0,,database,52.9,97.5,100.0,15.9,70,72.3,69.7,685,1,high,0,low,high,low,0,60,[],0,100,60,100,66.3,800
CHEMBL4244338,CN1CCN(S(=O)(=O)c2ccc(N3CCCC3)cc2)c2ccccc21,MDM2,sensitive,scout1,65.0,0.0,0.847,2.14,100.0,,database,39.2,93.5,100.0,11.8,70,87.3,64.8,774,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.2,801
CHEMBL215309,COc1ccccc1[C@H]1CC(=O)N(C)[C@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1,KRAS,escape_route,scout1,40.0,0.0,0.611,3.58,100.0,,database,46.1,76.8,100.0,32.3,70,71.3,65.0,770,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,66.2,802
,COc1ccc2c(c1)N(OC)CCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,41.06,417.5,0.743,3.6,70.0,0.644,r_group,45.8,95.9,70.0,13.7,100,71.1,62.3,881,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.2,803
,COc1ccncc1.CS(=O)(=O)N1CCC(Nc2ncc(C=O)c(N)n2)CC1.F.F,ATR,resistant,scout2,67.09,448.5,0.643,3.8,70.0,0.469,bioisostere,38.7,93.3,70.0,38.7,100,68.9,63.2,816,0,medium,0,low,high,low,0,75,[],0,100,75,100,66.2,804
CHEMBL562165,CCOC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,MTOR,escape_route,scout1,46.0,0.0,0.359,2.61,87.2,,database,44.1,76.3,87.2,30.9,70,82.1,62.0,916,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.2,805
,CNOc1ccc2c(c1)N(C)CCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,41.57,416.5,0.751,3.6,70.0,0.554,r_group,45.6,95.8,70.0,13.7,100,71.1,62.2,887,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.1,806
CHEMBL432406,O=C(Cn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ncccn2)CC1,PARP1,resistant,scout1,150.0,0.0,0.573,2.85,100.0,,database,27.2,85.0,100.0,27.2,70,79.4,61.0,985,0,low,0,low,low,low,0,100,[],0,100,100,100,66.1,807
,CNN1CCN(S(=O)(=O)c2ccc(N3CCCC3=O)cc2)c2ccc(OC)cc21,MDM2,sensitive,scout2,41.72,416.5,0.803,3.6,70.0,0.568,r_group,45.5,95.8,70.0,13.7,100,71.1,62.2,888,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.1,808
,COc1ccc2c(c1)CCCN2S(=O)(=O)c1ccncc1.O=C1CCCN1,MDM2,sensitive,scout2,50.04,389.5,0.869,3.4,70.0,0.435,bioisostere,42.9,95.0,70.0,12.9,100,73.3,61.2,978,0,low,0,low,high,low,0,90,[],0,100,90,100,66.1,809
,NOc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,42.53,387.5,0.812,3.4,70.0,0.561,r_group,45.3,95.7,70.0,13.6,100,73.3,62.2,889,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.1,810
,O=C1CCCN1c1ccc(S(=O)(=O)N2CCCc3cc(F)ccc32)cc1,MDM2,sensitive,scout2,44.21,374.4,0.83,3.2,70.0,0.504,r_group,44.7,95.6,70.0,13.4,100,75.6,62.1,910,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.1,811
CHEMBL115252,O=C[C@H](CC(=O)O)NS(=O)(=O)c1ccccc1OCCc1cccc2ccccc12,CD274,immune,scout1,62.0,0.0,0.482,2.78,100.0,,database,39.9,93.8,100.0,12.0,70,80.2,64.7,782,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.1,812
,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(=O)(=O)N(C)C)CC2)nc1N,ATR,resistant,scout2,59.13,470.5,0.579,4.0,70.0,0.544,r_group,40.5,94.1,70.0,40.5,100,66.7,64.1,795,1,high,0,low,low,low,0,70,[],0,100,70,100,66.1,813
CHEMBL3642038,CN(C)C1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CCC1O,CDK6,sensitive,scout1,13.3,0.0,0.452,3.77,99.0,,database,61.9,78.9,99.0,18.6,70,69.2,67.9,729,1,high,0,low,high,low,0,60,[],0,100,60,100,66.0,814
,O=C1CCCN1c1ccc(S(=O)(=O)N2CCCc3cc(OF)ccc32)cc1,MDM2,sensitive,scout2,43.16,390.4,0.804,3.4,70.0,0.576,r_group,45.0,95.7,70.0,13.5,100,73.3,62.1,906,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.0,815
CHEMBL3702209,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccccc5n(C5CCCC5)c4n3)nc2)CC1,CDK6,sensitive,scout1,12.0,0.0,0.437,2.7,88.7,,database,63.4,79.0,88.7,19.0,70,81.1,66.9,745,1,high,0,low,high,low,0,60,[],0,100,60,100,66.0,816
,CN1CCN(S(=O)(=O)c2ccc(N3CCCC3=O)cc2)c2ccc(ON)cc21,MDM2,sensitive,scout2,43.63,402.5,0.782,3.5,70.0,0.529,r_group,44.9,95.6,70.0,13.5,100,72.2,62.0,915,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.0,817
CHEMBL3642007,O[C@@H]1CCCN(C2CCN(c3ccc(Nc4ncc5c6ccncc6n(C6CCCC6)c5n4)nn3)CC2)C1,CDK6,sensitive,scout1,18.0,0.0,0.408,3.45,88.2,,database,57.6,78.6,88.2,17.3,70,72.8,64.3,793,0,medium,0,low,high,low,0,75,[],0,100,75,100,66.0,818
,CC(C)Oc1ccc2c(c1)N(C)CCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,42.13,429.5,0.73,3.8,70.0,0.484,r_group,45.4,95.8,70.0,13.6,100,68.9,62.1,904,0,medium,0,low,low,low,0,85,[],0,100,85,100,66.0,819
CHEMBL1766804,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3cc4ccccc4[nH]3)n2)cc1,ATM,resistant,scout1,120.0,0.0,0.581,2.36,100.0,,database,30.4,88.0,100.0,30.4,70,84.9,63.4,811,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.9,820
,N#COc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,44.12,397.5,0.74,3.5,70.0,0.474,r_group,44.7,95.6,70.0,13.4,100,72.2,61.9,929,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.9,821
CHEMBL571722,Cc1cnc(Nc2cccc3c2OCCO3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,MAPK1,sensitive,scout1,15.0,0.0,0.293,3.31,85.9,,database,60.2,78.8,85.9,18.1,70,74.3,64.9,771,1,high,0,low,low,low,0,70,[],0,100,70,100,65.9,822
,CN(C)Oc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,43.62,415.5,0.703,3.6,70.0,0.554,r_group,44.9,95.6,70.0,13.5,100,71.1,62.0,912,1,medium,0,low,low,low,0,85,[],0,100,85,100,65.9,823
,N#Cc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,44.57,381.5,0.819,3.4,70.0,0.492,r_group,44.6,95.5,70.0,13.4,100,73.3,61.9,931,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.9,824
,COc1ccc2c(c1)N(N(C)C)CCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,42.34,430.5,0.725,3.8,70.0,0.457,r_group,45.3,95.8,70.0,13.6,100,68.9,62.0,913,1,medium,0,low,low,low,0,85,[],0,100,85,100,65.9,825
,O=C1CCCN1c1ccc(S(=O)(=O)NCCCc2ccsc2)cc1,MDM2,sensitive,scout2,46.74,364.5,0.768,3.0,70.0,0.414,bioisostere,43.9,95.3,70.0,13.2,100,77.8,61.9,921,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.9,826
,Nc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,46.55,371.5,0.841,3.2,70.0,0.461,r_group,44.0,95.3,70.0,13.2,100,75.6,61.8,934,1,medium,0,low,low,low,0,85,[],0,100,85,100,65.8,827
,CN1CCN(S(=O)(=O)c2ccncc2)c2ccccc21.O=C1CCCN1,MDM2,sensitive,scout2,53.97,374.5,0.864,3.2,70.0,0.445,bioisostere,41.8,94.6,70.0,12.6,100,75.6,60.9,998,0,low,0,low,high,low,0,90,[],0,100,90,100,65.8,828
,CC(C)c1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,44.7,398.5,0.78,3.5,70.0,0.537,r_group,44.5,95.5,70.0,13.4,100,72.2,61.9,932,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.8,829
,COc1ccc2c(c1)CCCN2S(=O)(=O)c1ccsc1.O=C1CCCN1,MDM2,sensitive,scout2,46.24,394.5,0.869,3.2,70.0,0.429,bioisostere,44.1,95.4,70.0,13.2,100,75.6,61.8,938,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.8,830
,CNOc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,45.42,401.5,0.779,3.5,70.0,0.502,r_group,44.3,95.5,70.0,13.3,100,72.2,61.8,939,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.8,831
CHEMBL427170,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)c3ccco3)C4)cc2)CC1,AURKA,resistant,scout1,160.0,0.0,0.671,2.53,100.0,,database,26.3,84.0,100.0,26.3,70,83.0,60.5,1011,0,low,0,low,low,low,0,100,[],0,100,100,100,65.8,832
,O=C(O)Oc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,44.59,416.5,0.607,3.6,70.0,0.54,r_group,44.6,95.5,70.0,13.4,100,71.1,61.8,935,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.8,833
,CC(C)Oc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,45.59,414.5,0.748,3.6,70.0,0.515,r_group,44.3,95.4,70.0,13.3,100,71.1,61.7,942,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.7,834
,CCOc1ccc2c(c1)N(C)CCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,45.14,415.5,0.751,3.6,70.0,0.549,r_group,44.4,95.5,70.0,13.3,100,71.1,61.7,944,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.7,835
,COOc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,45.97,402.5,0.568,3.5,70.0,0.554,r_group,44.1,95.4,70.0,13.2,100,72.2,61.7,947,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.7,836
,COc1ccc2c(c1)N(C1CC1)CCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,44.78,427.5,0.734,3.8,70.0,0.5,r_group,44.5,95.5,70.0,13.4,100,68.9,61.7,950,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.7,837
,O=C1CCCN1c1ccc(S(=O)(=O)N2CCCc3cc(C4CC4)ccc32)cc1,MDM2,sensitive,scout2,46.4,396.5,0.789,3.5,70.0,0.464,r_group,44.0,95.4,70.0,13.2,100,72.2,61.6,955,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.7,838
,O=C1CCCN1c1ccc(S(=O)(=O)N2CCCc3cc(OCl)ccc32)cc1,MDM2,sensitive,scout2,46.17,406.9,0.779,3.4,70.0,0.571,r_group,44.1,95.4,70.0,13.2,100,73.3,61.7,951,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.7,839
,CON1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout2,55.79,397.5,0.688,3.5,70.0,0.587,r_group,41.4,94.4,70.0,29.0,100,72.2,63.0,824,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,65.7,840
,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccsc2)s1,KRAS,escape_route,scout2,57.36,387.5,0.707,3.2,70.0,0.602,bioisostere,41.0,94.3,70.0,28.7,100,75.6,62.9,828,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,65.7,841
CHEMBL220112,O=C(N[C@H](CO)c1ccccc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,35.0,0.0,0.386,2.95,97.7,,database,48.0,77.2,97.7,14.4,70,78.3,62.8,832,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.7,842
CHEMBL120186,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(=O)[C@H](C)NC(C)=O,MAP2K1,sensitive,scout1,43.0,0.0,0.32,2.94,100.0,,database,45.1,95.7,100.0,13.5,70,78.4,66.9,747,2,high,0,low,low,low,0,70,[],0,100,70,100,65.6,843
,COOc1ccc2c(c1)N(C)CCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,46.83,417.5,0.549,3.6,70.0,0.516,r_group,43.9,95.3,70.0,13.2,100,71.1,61.5,959,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.6,844
CHEMBL211819,O=C1NC(=O)/C(=C/c2ccc(-c3cc(O)ccc3O)o2)S1,PIK3CA,escape_route,scout1,100.0,0.0,0.582,2.6,100.0,,database,33.0,90.0,100.0,23.1,70,82.2,63.5,810,0,low,1,medium,low,low,1,85,[],0,100,85,100,65.6,845
,COc1ccc2c(c1)N(C(C)C)CCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,45.04,429.5,0.73,3.8,70.0,0.547,r_group,44.4,95.5,70.0,13.3,100,68.9,61.6,958,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.6,846
,CN(C)Oc1ccc2c(c1)N(C)CCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,45.56,430.5,0.678,3.8,70.0,0.543,r_group,44.3,95.4,70.0,13.3,100,68.9,61.6,952,1,medium,0,low,low,low,0,85,[],0,100,85,100,65.6,847
CHEMBL204087,CC(C)C(=O)N1Cc2n[nH]c(NC(=O)c3ccc4c(c3)OCO4)c2C1,AURKA,resistant,scout1,160.0,0.0,0.888,2.8,100.0,,database,26.3,84.0,100.0,26.3,70,80.0,60.3,1014,0,low,0,low,low,low,0,100,[],0,100,100,100,65.6,848
,O=C1C[C@H](c2ccccc2F)[C@H]([C@H](O)c2ccc(-c3ccccc3)s2)N1F,KRAS,escape_route,scout2,58.46,385.4,0.652,3.4,70.0,0.547,r_group,40.7,94.2,70.0,28.5,100,73.3,62.7,839,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,65.5,849
,NN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout2,57.85,382.5,0.532,3.4,70.0,0.558,r_group,40.8,94.2,70.0,28.6,100,73.3,62.8,835,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,65.5,850
,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cc[nH]c2)s1,KRAS,escape_route,scout2,59.22,370.4,0.731,3.2,70.0,0.534,bioisostere,40.5,94.1,70.0,28.4,100,75.6,62.7,838,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,65.5,851
CHEMBL3702070,CCC(CC)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)nn3)nc21,CDK6,sensitive,scout1,16.0,0.0,0.435,3.03,98.7,,database,59.3,78.7,98.7,17.8,70,77.4,67.2,740,1,high,0,low,high,low,0,60,[],0,100,60,100,65.5,852
CHEMBL248051,NC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,BRAF,escape_route,scout1,34.0,0.0,0.557,2.47,100.0,,database,48.5,77.3,100.0,33.9,70,83.7,66.6,750,1,high,0,low,high,low,0,60,[],0,100,60,100,65.5,853
,O=C1C[C@H](c2ccccc2F)[C@H]([C@H](O)c2ccc(-c3ccccc3)s2)N1Cl,KRAS,escape_route,scout2,58.19,401.9,0.616,3.4,70.0,0.608,r_group,40.8,94.2,70.0,28.5,100,73.3,62.7,837,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,65.5,854
,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccoc2)s1,KRAS,escape_route,scout2,59.48,371.4,0.748,3.2,70.0,0.513,bioisostere,40.4,94.1,70.0,28.3,100,75.6,62.7,844,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,65.5,855
,O=C1CCCN1c1ccc(S(=O)(=O)N2CCCc3cc(O)ccc32)cc1,MDM2,sensitive,scout2,50.79,372.4,0.898,3.2,70.0,0.483,r_group,42.7,94.9,70.0,12.8,100,75.6,61.2,977,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.4,856
,CCN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout2,59.13,395.5,0.661,3.5,70.0,0.494,r_group,40.5,94.1,70.0,28.4,100,72.2,62.5,864,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,65.4,857
,CN1CCN(S(=O)(=O)c2ccc(N3CCCC3=O)cc2)c2ccc(OC3CC3)cc21,MDM2,sensitive,scout2,47.31,427.5,0.734,3.8,70.0,0.509,r_group,43.7,95.3,70.0,13.1,100,68.9,61.3,970,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.4,858
,N#CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout2,58.81,392.5,0.667,3.5,70.0,0.491,r_group,40.6,94.1,70.0,28.4,100,72.2,62.6,850,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,65.4,859
,O=C1CCCN1c1ccc(S(=O)(=O)N2CCCc3cc(Cl)ccc32)cc1,MDM2,sensitive,scout2,50.86,390.9,0.804,3.2,70.0,0.508,r_group,42.7,94.9,70.0,12.8,100,75.6,61.2,976,0,medium,0,low,low,low,0,85,[],0,100,85,100,65.4,860
,CNc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,49.5,385.5,0.878,3.4,70.0,0.482,r_group,43.1,95.0,70.0,12.9,100,73.3,61.3,967,1,medium,0,low,low,low,0,85,[],0,100,85,100,65.4,861
