chembl_id,name,smiles,target_gene,population_target,source,activity_nM,mw,logp,qed,sa_score,admet_score,est_emax_s,est_emax_r,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synthesizability,score_overall,rank
CHEMBL410733,CHEMBL410733,Nc1cccnc1N1CCN(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CSCC3)CC1,PARP1,resistant,scout1,70.0,0.0,0.0,0.492,2.91,89.8,0.001077,0.005387,database_search,43.1,93.0,89.8,53.9,80,78.8,70.2,453
,,Cl.Nc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CA,escape_route,scout2,,348.9,3.2,0.72,2.9,100.0,0.0024400000000000003,0.00366,r_group,40.7,90.0,100.0,43.9,100,78.9,70.2,454
,,C#N.CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccoc2)s1,KRAS,escape_route,scout2,,380.5,4.2,0.736,3.4,100.0,0.0024720000000000002,0.0037079999999999995,bioisostere,41.2,90.0,100.0,44.5,100,73.3,70.2,455
,,CN1C(=O)C[C@@H](c2ccncc2)[C@@H]1[C@H](O)c1ccc(-c2ccc(C#N)cc2)s1,KRAS,escape_route,scout2,,389.5,3.73,0.738,3.5,100.0,0.0024760000000000003,0.003714,bioisostere,41.3,90.0,100.0,44.6,100,72.2,70.2,456
,,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cc[nH]c2)s1,KRAS,escape_route,scout2,,370.4,3.93,0.731,3.2,100.0,0.002462,0.0036929999999999997,bioisostere,41.0,90.0,100.0,44.3,100,75.6,70.2,457
,,CN1C(=O)C[C@@H](c2cc[nH]c2)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1.F,KRAS,escape_route,scout2,,372.5,3.94,0.729,3.2,100.0,0.002458,0.003687,bioisostere,41.0,90.0,100.0,44.2,100,75.6,70.2,458
CHEMBL4248974,CHEMBL4248974,CN1CCN(S(=O)(=O)c2ccc(N3CCCC3=O)cc2)c2ccccc21,MDM2,sensitive,scout1,18.0,0.0,0.0,0.832,2.26,100.0,0.006862,0.001029,database_search,52.6,98.2,100.0,10.3,80,86.0,70.2,459
,,CN1C(=O)C[C@@H](c2ccncc2)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1.F,KRAS,escape_route,scout2,,384.5,4.01,0.739,3.4,100.0,0.0024779999999999997,0.0037169999999999994,bioisostere,41.3,90.0,100.0,44.6,100,73.3,70.2,460
CHEMBL189963,CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CDK6,sensitive,scout1,16.0,0.0,0.0,0.575,2.87,100.0,0.00699,0.001048,database_search,53.6,98.4,100.0,10.5,80,79.2,70.2,461
,,CN1C(=O)C[C@@H](c2cc[nH]c2)[C@@H]1[C@H](O)c1ccc(-c2ccc(C#N)cc2)s1,KRAS,escape_route,scout2,,377.5,3.66,0.728,3.4,100.0,0.002456,0.0036839999999999998,bioisostere,40.9,90.0,100.0,44.2,100,73.3,70.1,462
CHEMBL586702,CHEMBL586702,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,PIK3CB,escape_route,scout1,44.0,0.0,0.0,0.636,2.64,100.0,0.002357,0.003535,database_search,39.3,95.6,100.0,42.4,80,81.8,70.1,463
CHEMBL283449,CHEMBL283449,CC1CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,sensitive,scout1,15.0,0.0,0.0,0.77,3.46,100.0,0.00706,0.001059,database_search,54.1,98.5,100.0,10.6,80,72.7,70.1,464
CHEMBL3216643,CHEMBL3216643,COc1ccc(O)c(C(=O)c2ccc(C(=O)O[C@@H]3CCCNCC3NC(=O)c3ccncc3)cc2)c1F.Cl.Cl,AKT1,escape_route,scout1,5.0,0.0,0.0,0.285,3.51,85.7,0.003301,0.004952,database_search,55.0,79.6,85.7,59.4,80,72.1,70.1,465
,,C#N.CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccncc2)s1,KRAS,escape_route,scout2,,391.5,4.0,0.729,3.5,100.0,0.002458,0.003687,bioisostere,41.0,90.0,100.0,44.2,100,72.2,70.0,466
,,C#N.CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2cc[nH]c2)s1,KRAS,escape_route,scout2,,379.5,3.93,0.721,3.4,100.0,0.002442,0.003663,bioisostere,40.7,90.0,100.0,44.0,100,73.3,70.0,467
,,COc1cc(-c2ccoc2)ccc1O.NC(=O)/C=C\c1c[nH]c2ncccc12,CHEK1,resistant,scout2,,377.4,3.72,0.469,3.5,100.0,0.0009690000000000001,0.004845,bioisostere,38.8,90.0,100.0,48.5,100,72.2,70.0,468
,,COc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1.Cl,PIK3CA,escape_route,scout2,,363.9,3.63,0.711,3.0,100.0,0.002422,0.0036329999999999995,r_group,40.4,90.0,100.0,43.6,100,77.8,70.0,469
CHEMBL521851,CHEMBL521851,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,PIK3CB,escape_route,scout1,33.0,0.0,0.0,0.433,2.87,93.7,0.002481,0.003722,database_search,41.4,96.7,93.7,44.7,80,79.2,70.0,470
,,Cc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1.Cl,PIK3CA,escape_route,scout2,,347.9,3.93,0.704,2.9,100.0,0.0024080000000000004,0.0036119999999999998,r_group,40.1,90.0,100.0,43.3,100,78.9,70.0,471
,,Cl.Fc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CA,escape_route,scout2,,351.8,3.76,0.704,2.9,100.0,0.0024080000000000004,0.0036119999999999998,r_group,40.1,90.0,100.0,43.3,100,78.9,70.0,472
,,CN.CN1[CH][C@@H](c2ccccc2F)CC1=O.c1cncc(-c2cccs2)c1,KRAS,escape_route,scout2,,384.5,4.32,0.716,3.4,100.0,0.002432,0.003648,bioisostere,40.5,90.0,100.0,43.8,100,73.3,69.9,473
CHEMBL561844,CHEMBL561844,CC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,MTOR,escape_route,scout1,7.0,0.0,0.0,0.419,2.65,88.4,0.003155,0.004732,database_search,52.6,79.4,88.4,56.8,80,81.7,69.9,474
,,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccsc2)s1,KRAS,escape_route,scout2,,387.5,4.66,0.707,3.2,100.0,0.002414,0.0036209999999999997,bioisostere,40.2,90.0,100.0,43.5,100,75.6,69.9,475
,,Cl.NS(=O)(=O)c1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CA,escape_route,scout2,,412.9,2.26,0.708,3.2,100.0,0.002416,0.003624,r_group,40.3,90.0,100.0,43.5,100,75.6,69.9,476
CHEMBL315752,CHEMBL315752,CCC(CC)Cn1nc(-c2ccccc2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,CHEK2,resistant,scout1,31.0,0.0,0.0,0.489,2.71,89.8,0.001254,0.006272,database_search,50.2,77.5,89.8,62.7,80,81.0,69.9,477
CHEMBL366456,CHEMBL366456,CCCCNCC(=O)[C@H](CC(=O)O)NC(=O)C(CC)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,0.76,0.0,0.0,0.232,3.37,69.6,0.005149,0.005149,database_search,68.7,79.9,69.6,51.5,80,73.7,69.9,478
CHEMBL281945,CHEMBL281945,C[C@H]1CNc2cc3nc(O)cc(C(F)(F)F)c3cc2C1CCC(F)(F)F,AR,sensitive,scout1,13.0,0.0,0.0,0.684,4.08,98.7,0.007215,0.001082,database_search,55.3,98.7,98.7,10.8,80,65.8,69.9,479
,,CN1CCNC(=O)C1.CNc1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1,EZH2,resistant,scout2,,478.9,2.65,0.483,4.1,100.0,0.0009830000000000001,0.004915,bioisostere,39.3,90.0,100.0,49.1,100,65.6,69.9,480
,,CC(F)n1cc(Cc2ccccc2OCCN2CCNC(=O)C2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,resistant,scout2,,473.9,2.47,0.483,4.1,100.0,0.0009830000000000001,0.004915,bioisostere,39.3,90.0,100.0,49.1,100,65.6,69.9,481
,,CCc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1.Cl,PIK3CA,escape_route,scout2,,361.9,4.18,0.701,3.0,100.0,0.0024020000000000005,0.0036030000000000003,r_group,40.0,90.0,100.0,43.2,100,77.8,69.9,482
,,Cl.Sc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CA,escape_route,scout2,,365.9,3.91,0.699,2.9,100.0,0.002398,0.0035969999999999995,bioisostere,40.0,90.0,100.0,43.2,100,78.9,69.9,483
,,O=C1CN(CCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(O)n2)CCN1,EZH2,resistant,scout2,,478.9,2.5,0.479,4.1,100.0,0.000979,0.004895,r_group,39.2,90.0,100.0,48.9,100,65.6,69.9,484
,,N#Cc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCNC(=O)C2)n1,EZH2,resistant,scout2,,487.9,2.66,0.486,4.2,100.0,0.0009860000000000001,0.00493,r_group,39.4,90.0,100.0,49.3,100,64.4,69.9,485
,,Cl.N#Cc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CA,escape_route,scout2,,358.9,3.49,0.701,3.0,100.0,0.0024020000000000005,0.0036030000000000003,r_group,40.0,90.0,100.0,43.2,100,77.8,69.9,486
CHEMBL1083192,CHEMBL1083192,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,PIK3CB,escape_route,scout1,38.0,0.0,0.0,0.544,2.86,95.9,0.00242,0.00363,database_search,40.3,96.2,95.9,43.6,80,79.3,69.8,487
,,CN(C)c1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1.Cl,PIK3CA,escape_route,scout2,,376.9,3.68,0.697,3.1,100.0,0.0023940000000000003,0.0035910000000000004,r_group,39.9,90.0,100.0,43.1,100,76.7,69.8,488
,,NC(=O)c1cccc2[nH]c(-c3ccc(OO)c(O)c3)nc12,PARP1,resistant,scout2,,285.3,1.89,0.432,2.6,100.0,0.0009320000000000001,0.00466,r_group,37.3,90.0,100.0,46.6,100,82.2,69.8,489
CHEMBL122187,CHEMBL122187,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(=O)[C@H](CO)NC(C)=O,MAP2K1,sensitive,scout1,18.0,0.0,0.0,0.249,3.01,100.0,0.006862,0.001029,database_search,52.6,98.2,100.0,10.3,80,77.7,69.8,490
,,NC(=O)c1cccc2[nH]c(-c3ccc(OS(N)(=O)=O)c(O)c3)nc12,PARP1,resistant,scout2,,348.3,0.62,0.54,3.0,90.8,0.0010400000000000001,0.005200000000000001,r_group,41.6,90.0,90.8,52.0,100,77.8,69.8,491
,,CN1C(=O)C[C@@H](c2ccsc2)[C@@H]1[C@H](O)c1ccc(-c2ccc(C#N)cc2)s1,KRAS,escape_route,scout2,,394.5,4.4,0.713,3.4,100.0,0.0024260000000000006,0.0036390000000000003,bioisostere,40.4,90.0,100.0,43.7,100,73.3,69.8,492
,,COc1cc(-c2ccncc2)ccc1O.NC(=O)/C=C\c1c[nH]c2ncccc12,CHEK1,resistant,scout2,,388.4,3.52,0.463,3.6,100.0,0.0009630000000000002,0.004815000000000001,bioisostere,38.5,90.0,100.0,48.2,100,71.1,69.8,493
,,CNC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,PIK3CB,escape_route,scout2,,427.5,2.11,0.73,3.9,100.0,0.0024600000000000004,0.0036899999999999997,bioisostere,41.0,90.0,100.0,44.3,100,67.8,69.8,494
,,CN1C(=O)C[C@@H](c2ccsc2)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1.F,KRAS,escape_route,scout2,,389.5,4.68,0.704,3.2,100.0,0.0024080000000000004,0.0036119999999999998,bioisostere,40.1,90.0,100.0,43.3,100,75.6,69.8,495
CHEMBL199620,CHEMBL199620,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCO)c2C)ccc1O,CHEK1,resistant,scout1,47.0,0.0,0.0,0.483,2.66,99.7,0.001164,0.00582,database_search,46.6,76.2,99.7,58.2,80,81.6,69.8,496
CHEMBL4868801,CHEMBL4868801,Cc1c(Cc2cccc(Cl)c2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,resistant,scout1,107.0,0.0,0.0,0.734,2.58,100.0,0.000985,0.004927,database_search,39.4,89.3,100.0,49.3,80,82.4,69.7,497
,,CON1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,,398.5,3.93,0.707,3.5,100.0,0.002414,0.0036209999999999997,r_group,40.2,90.0,100.0,43.5,100,72.2,69.7,498
CHEMBL381447,CHEMBL381447,CC(C)(CNS(C)(=O)=O)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,BRAF,escape_route,scout1,14.0,0.0,0.0,0.566,2.83,100.0,0.002854,0.004281,database_search,47.6,78.9,100.0,51.4,80,79.7,69.7,499
,,CN1C(=O)C[C@H](c2ccccc2Cl)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,,398.9,4.51,0.703,3.4,100.0,0.002406,0.0036089999999999994,bioisostere,40.1,90.0,100.0,43.3,100,73.3,69.7,500
,,COc1cc(-c2ccsc2)ccc1O.NC(=O)/C=C\c1c[nH]c2ncccc12,CHEK1,resistant,scout2,,393.5,4.19,0.453,3.5,100.0,0.0009530000000000001,0.004765,bioisostere,38.1,90.0,100.0,47.6,100,72.2,69.7,501
,,CC(N)=O.COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[CH]1,PIK3CB,escape_route,scout2,,428.5,2.3,0.716,3.9,100.0,0.002432,0.003648,bioisostere,40.5,90.0,100.0,43.8,100,67.8,69.6,502
,,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccoc2)n1.O=C1CN(CCO)CCN1,EZH2,resistant,scout2,,469.9,1.57,0.463,4.0,100.0,0.0009630000000000002,0.004815000000000001,bioisostere,38.5,90.0,100.0,48.2,100,66.7,69.6,503
,,CC(C)(CN)c1nc(-c2cc[nH]c2)c(-c2ccncc2)[nH]1.Cl.O,BRAF,escape_route,scout2,,335.8,2.3,0.679,2.9,100.0,0.0023580000000000003,0.0035369999999999998,bioisostere,39.3,90.0,100.0,42.4,100,78.9,69.6,504
,,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(N)(=O)=O)CC2)nc1N,ATR,resistant,scout2,,442.4,0.66,0.551,3.8,91.0,0.0010510000000000003,0.005255000000000001,r_group,42.0,90.0,91.0,52.6,100,68.9,69.6,505
,,CNC(=O)c1coc2c1[C](C)C1=C(C2=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O.COC,PIK3CB,escape_route,scout2,,430.5,2.66,0.718,3.9,100.0,0.0024360000000000002,0.0036539999999999997,bioisostere,40.6,90.0,100.0,43.8,100,67.8,69.6,506
,,Cl.Clc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CA,escape_route,scout2,,368.3,4.27,0.677,2.9,100.0,0.002354,0.0035310000000000003,r_group,39.2,90.0,100.0,42.4,100,78.9,69.6,507
,,COC[CH][C@]1(C)C2=C(C(=O)c3occ(C(N)=O)c31)[C@@H]1CCC(=O)[C@@]1(C)C[C@H]2OC(C)=O,PIK3CB,escape_route,scout2,,428.5,2.3,0.713,3.9,100.0,0.0024260000000000006,0.0036390000000000003,bioisostere,40.4,90.0,100.0,43.7,100,67.8,69.6,508
,,NC(=O)c1cccc2[nH]c(-c3ccc(OC(=O)O)c(O)c3)nc12,PARP1,resistant,scout2,,313.3,2.09,0.431,2.9,100.0,0.0009310000000000001,0.004655,r_group,37.2,90.0,100.0,46.6,100,78.9,69.6,509
,,C#N.CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccsc2)s1,KRAS,escape_route,scout2,,396.5,4.66,0.697,3.4,100.0,0.0023940000000000003,0.0035910000000000004,bioisostere,39.9,90.0,100.0,43.1,100,73.3,69.6,510
,,CCN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,,396.5,4.39,0.696,3.5,100.0,0.002392,0.003588,r_group,39.9,90.0,100.0,43.1,100,72.2,69.5,511
,,CNN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,,397.5,3.5,0.692,3.5,100.0,0.0023840000000000003,0.0035759999999999998,r_group,39.7,90.0,100.0,42.9,100,72.2,69.5,512
,,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccsc2)n1.O=C1CN(CCO)CCN1,EZH2,resistant,scout2,,485.9,2.03,0.456,4.0,100.0,0.0009559999999999999,0.0047799999999999995,bioisostere,38.2,90.0,100.0,47.8,100,66.7,69.5,513
,,CS(=O)(=O)N1CCC(Nc2ncc(C(=O)c3c(OC(F)(F)F)ccc(F)c3F)c(N)n2)CC1,ATR,resistant,scout2,,495.4,2.3,0.462,4.1,100.0,0.0009620000000000001,0.00481,r_group,38.5,90.0,100.0,48.1,100,65.6,69.5,514
CHEMBL304500,CHEMBL304500,COC(=O)c1c2c(n(C)c1C)C(=O)C=C1N(C(=O)c3cc4cc(OC)c(OC)c(OC)c4[nH]3)C[C@H]3C[C@]123,MAP2K1,sensitive,scout1,1.4,0.0,0.0,0.53,4.48,90.6,0.009635,0.001445,database_search,73.9,79.9,90.6,14.5,80,61.3,69.5,515
,,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(=O)(=O)C(F)(F)F)CC2)nc1N,ATR,resistant,scout2,,495.4,2.3,0.462,4.1,100.0,0.0009620000000000001,0.00481,r_group,38.5,90.0,100.0,48.1,100,65.6,69.5,516
CHEMBL101995,CHEMBL101995,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)cc1)C3=CC2=O,MAP2K1,sensitive,scout1,2.9,0.0,0.0,0.609,4.12,100.0,0.008844,0.001327,database_search,67.8,79.8,100.0,13.3,80,65.3,69.5,517
,,Cl.c1cc(-c2nc(N3CCOCC3)c3sccc3n2)cc(C2CC2)c1,PIK3CA,escape_route,scout2,,373.9,4.49,0.677,3.1,100.0,0.002354,0.0035310000000000003,r_group,39.2,90.0,100.0,42.4,100,76.7,69.5,518
,,CON1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout2,,397.5,4.53,0.688,3.5,100.0,0.002376,0.003564,r_group,39.6,90.0,100.0,42.8,100,72.2,69.4,519
CHEMBL366534,CHEMBL366534,CCCCCCNCC(=O)[C@H](CC(=O)O)NC(=O)C(CC)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,0.85,0.0,0.0,0.194,3.41,68.9,0.005088,0.005088,database_search,67.8,79.9,68.9,50.9,80,73.2,69.4,520
CHEMBL153015,CHEMBL153015,CCCCCCCC(F)(F)C(=O)C(F)(F)F,FOLH1,other,scout1,32.36,0.0,0.0,0.488,2.63,100.0,0.003112,0.003112,database_search,41.5,96.8,100.0,31.1,80,81.9,69.4,521
,,CN(C)Oc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,ATR,resistant,scout2,,470.5,1.26,0.453,4.0,100.0,0.0009530000000000001,0.004765,r_group,38.1,90.0,100.0,47.6,100,66.7,69.4,522
,,COc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCNC(=O)C2)n1,EZH2,resistant,scout2,,492.9,2.8,0.459,4.2,100.0,0.0009590000000000002,0.004795000000000001,r_group,38.4,90.0,100.0,48.0,100,64.4,69.4,523
CHEMBL5219193,CHEMBL5219193,Nc1nc(Cl)cc(-c2nn3ccccc3c2Cc2ccccc2)n1,EZH2,resistant,scout1,112.0,0.0,0.0,0.58,2.54,100.0,0.000975,0.004877,database_search,39.0,88.8,100.0,48.8,80,82.9,69.4,524
CHEMBL428496,WORTMANNIN,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,MTOR,escape_route,scout1,40.0,0.0,0.0,0.676,4.66,100.0,0.002398,0.003597,database_search,40.0,96.0,100.0,43.2,80,59.3,69.4,525
CHEMBL200431,CHEMBL200431,N/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout1,53.0,0.0,0.0,0.224,2.27,99.5,0.002276,0.003414,database_search,37.9,94.7,99.5,41.0,80,85.9,69.4,526
CHEMBL383670,CHEMBL383670,COc1cc(CN(C)CCN(C)C)ccc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,112.0,0.0,0.0,0.718,2.52,100.0,0.000975,0.004877,database_search,39.0,88.8,100.0,48.8,80,83.1,69.4,527
CHEMBL215803,CHEMBL215803,C[C@@H]1C[C@H]2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2,CDK6,sensitive,scout1,12.0,0.0,0.0,0.466,5.87,99.9,0.007302,0.001095,database_search,56.0,98.8,99.9,10.9,80,45.9,69.4,528
,,O=C1C[C@H](c2ccccc2F)[C@H]([C@H](O)c2ccc(-c3cccnc3)s2)N1F,KRAS,escape_route,scout2,,386.4,4.25,0.682,3.4,100.0,0.0023639999999999998,0.0035459999999999997,r_group,39.4,90.0,100.0,42.6,100,73.3,69.4,529
CHEMBL428496,WORTMANNIN,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,MTOR,escape_route,scout1,40.0,0.0,0.0,0.676,4.66,100.0,0.002398,0.003597,database_search,40.0,96.0,100.0,43.2,80,59.3,69.4,530
,,CN[C@@H](COC)[C@]1(C)C2=C(C(=O)c3occc31)[C@@H]1CCC(=O)[C@@]1(C)C[C@H]2OC(C)=O.O,PIK3CB,escape_route,scout2,,433.5,1.76,0.701,3.9,100.0,0.0024020000000000005,0.0036030000000000003,bioisostere,40.0,90.0,100.0,43.2,100,67.8,69.4,531
CHEMBL428496,WORTMANNIN,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,MTOR,escape_route,scout1,40.0,0.0,0.0,0.676,4.66,100.0,0.002398,0.003597,database_search,40.0,96.0,100.0,43.2,80,59.3,69.4,532
CHEMBL280865,CHEMBL280865,CCCC1CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,sensitive,scout1,19.0,0.0,0.0,0.848,3.46,100.0,0.006803,0.00102,database_search,52.2,98.1,100.0,10.2,80,72.7,69.3,533
,,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccncc2)n1.O=C1CN(CCO)CCN1,EZH2,resistant,scout2,,480.9,1.37,0.45,4.1,100.0,0.00095,0.00475,bioisostere,38.0,90.0,100.0,47.5,100,65.6,69.3,534
CHEMBL381527,CHEMBL381527,COc1cccc(CCC(=O)Nc2cc(OC)c(NC(=O)Nc3cnc(C#N)cn3)cc2Cl)c1,CHEK1,resistant,scout1,51.0,0.0,0.0,0.438,2.48,98.8,0.001146,0.005731,database_search,45.8,75.9,98.8,57.3,80,83.6,69.3,535
,,N#CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,,393.4,3.85,0.683,3.5,100.0,0.002366,0.003549,r_group,39.4,90.0,100.0,42.6,100,72.2,69.3,536
,,CNN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout2,,396.5,4.11,0.683,3.5,100.0,0.002366,0.003549,r_group,39.4,90.0,100.0,42.6,100,72.2,69.3,537
,,CN1CCO[C@@H](CO)C1.CNc1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1,EZH2,resistant,scout2,,496.0,2.91,0.447,4.2,100.0,0.0009470000000000001,0.0047350000000000005,bioisostere,37.9,90.0,100.0,47.4,100,64.4,69.2,538
CHEMBL27297,CHEMBL27297,CCC1CCNc2cc3c(cc21)c(C(F)(F)F)cc(=O)n3C,AR,sensitive,scout1,20.0,0.0,0.0,0.867,3.41,100.0,0.006747,0.001012,database_search,51.7,98.0,100.0,10.1,80,73.2,69.2,539
,,CC(C)c1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1.Cl,PIK3CA,escape_route,scout2,,375.9,4.74,0.662,3.1,100.0,0.002324,0.003486,r_group,38.7,90.0,100.0,41.8,100,76.7,69.2,540
,,O=C1C[C@H](c2ccccc2F)[C@H]([C@H](O)c2ccc(-c3cccnc3)s2)N1O,KRAS,escape_route,scout2,,384.4,3.76,0.672,3.4,100.0,0.0023440000000000006,0.003516,r_group,39.1,90.0,100.0,42.2,100,73.3,69.2,541
,,CN1CCS(=O)(=O)CC1.CNc1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1,EZH2,resistant,scout2,,514.0,2.95,0.5,4.2,95.0,0.001,0.005,bioisostere,40.0,90.0,95.0,50.0,100,64.4,69.2,542
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,sensitive,scout1,2.5,0.0,0.0,0.406,4.95,98.1,0.009005,0.001351,database_search,69.0,79.8,98.1,13.5,80,56.1,69.1,543
CHEMBL26474,CHEMBL26474,COc1cccc(Cn2nc(-c3ccccc3)c(Cc3cc4c(cc3Cl)OCO4)c2C(=O)O)c1,CHEK2,resistant,scout1,34.0,0.0,0.0,0.391,2.51,87.8,0.001234,0.006171,database_search,49.4,77.3,87.8,61.7,80,83.2,69.1,544
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,sensitive,scout1,2.5,0.0,0.0,0.406,4.95,98.1,0.009005,0.001351,database_search,69.0,79.8,98.1,13.5,80,56.1,69.1,545
,,N#CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout2,,392.5,4.45,0.667,3.5,100.0,0.002334,0.0035009999999999998,r_group,38.9,90.0,100.0,42.0,100,72.2,69.1,546
,,CNc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCNC(=O)C2)n1,EZH2,resistant,scout2,,491.9,2.83,0.444,4.2,100.0,0.0009440000000000001,0.00472,r_group,37.8,90.0,100.0,47.2,100,64.4,69.1,547
